trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Used_image_1,Used_image_2,Used_image_3,Used_image_4,Used_image_5,Used_image_6,Used_image_7,Used_image_8,Unused_image_1,Unused_image_2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,welcome.started,welcome.stopped,pointer_dot_0.started,pointer_dot_0.stopped,pointer_dot_1.started,pointer_dot_1.stopped,pointer_dot_2.started,pointer_dot_2.stopped,SD_image.started,SD_image.stopped,memDisplayOnTimePractice,mem_image_0_practice,mem_image_1_practice,mem_image_2_practice,mem_image_3_practice,mem_image_4_practice,mem_image_5_practice,mem_image_6_practice,mem_image_7_practice,retention_interval_practice,retro_0_post_1_practice,change_or_no_practice,cue_location_practice,mem_display_to_test_array_duration_s,mem_display_to_cue_duration_s,routine_duration_s,array_image_1f.started,array_image_1f.stopped,array_image_2f.started,array_image_2f.stopped,array_image_3f.started,array_image_3f.stopped,array_image_4f.started,array_image_4f.stopped,array_image_5f.started,array_image_5f.stopped,array_image_6f.started,array_image_6f.stopped,array_image_7f.started,array_image_7f.stopped,array_image_8f.started,array_image_8f.stopped,pointer_dot_0b.started,pointer_dot_0b.stopped,pointer_dot_1b.started,pointer_dot_1b.stopped,pointer_dot_2b.started,pointer_dot_2b.stopped,sd_practice_resp.keys,sd_practice_resp.rt,sd_practice_resp.started,sd_practice_resp.stopped,text_10.started,text_10.stopped,conf_practice_resp.keys,conf_practice_resp.rt,conf_practice_resp.started,conf_practice_resp.stopped,image.started,image.stopped,training_trial_index,memDisplayOnTimeTraining,mem_image_0_training,mem_image_1_training,mem_image_2_training,mem_image_3_training,mem_image_4_training,mem_image_5_training,mem_image_6_training,mem_image_7_training,retro_0_post_1_training,change_or_no_training,cue_location_training,array_image_1l.started,array_image_1l.stopped,test_image_0_training,test_image_1_training,test_image_2_training,test_image_3_training,test_image_4_training,test_image_5_training,test_image_6_training,test_image_7_training,consecutive_correct_retro_short,array_image_1m.started,array_image_1m.stopped,array_image_2m.started,array_image_2m.stopped,array_image_3m.started,array_image_3m.stopped,array_image_4m.started,array_image_4m.stopped,array_image_5m.started,array_image_5m.stopped,array_image_6m.started,array_image_6m.stopped,array_image_7m.started,array_image_7m.stopped,array_image_8m.started,array_image_8m.stopped,pointer_dot_0d.started,pointer_dot_0d.stopped,pointer_dot_1d.started,pointer_dot_1d.stopped,pointer_dot_2d.started,pointer_dot_2d.stopped,reminder_training.started,reminder_training.stopped,sd_training_resp.keys,sd_training_resp.rt,sd_training_resp.started,sd_training_resp.stopped,text_15.started,text_15.stopped,conf_training_resp.keys,conf_training_resp.rt,conf_training_resp.started,conf_training_resp.stopped,text.started,text.stopped,short_interval_training_finished,training_trial_index_long_this_block,correct_retro_long_this_block,retro_trials_long_this_block,long_interval_block_finished,long_block_retro_acc,reached_criterion,run_out_of_trials,participant,mapping,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,634.1205134869999,0,5,4,6,2,7,1,9,1,0,2,644.1196036449999,None,0,5,4,6,2,7,1,9,2,645.3457406619998,None,645.3457406619998,None,645.3457406619998,None,645.3457406619998,None,645.3457406619998,None,645.3457406619998,None,645.3457406619998,None,645.3457406619998,None,645.439059479,645.945572971,645.439059479,645.945572971,645.439059479,645.945572971,None,None,left,1.2005114500002492,645.439059479,None,None,None,z,0.2677026390001629,646.6919527339999,None,646.9850951599999,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,637.5708080249999,4,9,1,8,0,6,2,5,0,1,7,647.5582085019998,None,4,9,1,8,0,6,2,3,3,650.1705814869999,None,650.1705814869999,None,650.1705814869999,None,650.1705814869999,None,650.1705814869999,None,650.1705814869999,None,650.1705814869999,None,650.1705814869999,None,648.8777551669998,649.3841906250002,648.8777551669998,649.3841906250002,648.8777551669998,649.3841906250002,None,None,down,0.8850763400000687,650.1705814869999,None,None,None,z,0.29603819600015413,651.1036118320001,None,651.4234755300001,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,642.0098956869999,1,6,3,5,4,7,2,9,1,0,4,652.0098910059999,None,1,6,3,5,4,7,2,9,3,653.2361627299999,None,653.2361627299999,None,653.2361627299999,None,653.2361627299999,None,653.2361627299999,None,653.2361627299999,None,653.2361627299999,None,653.2361627299999,None,653.3293826779998,653.8358513350001,653.3293826779998,653.8358513350001,653.3293826779998,653.8358513350001,None,None,left,1.686291902999983,653.3293826779998,None,None,None,z,0.3136038779998671,655.0620776220001,None,655.3953089409999,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,645.9821211639999,3,6,2,8,4,7,1,5,1,0,6,655.981789317,None,3,6,2,8,4,7,1,5,3,657.2078787940002,None,657.2078787940002,None,657.2078787940002,None,657.2078787940002,None,657.2078787940002,None,657.2078787940002,None,657.2078787940002,None,657.2078787940002,None,657.301292077,657.807724818,657.301292077,657.807724818,657.301292077,657.807724818,None,None,left,0.9223734380002497,657.301292077,None,None,None,z,0.3334158570000909,658.274163072,None,658.634022336,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,649.2214290690001,1,6,4,5,0,7,2,9,0,1,7,659.2205816500002,None,1,6,4,5,0,7,2,3,4,661.8462372920001,None,661.8462372920001,None,661.8462372920001,None,661.8462372920001,None,661.8462372920001,None,661.8462372920001,None,661.8462372920001,None,661.8462372920001,None,660.539943513,661.0465718480002,660.539943513,661.0465718480002,660.539943513,661.0465718480002,None,None,down,0.7854988690000937,661.8462372920001,None,None,None,z,0.3112298850001025,662.6724379280001,None,663.005764796,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,653.5928201449999,2,9,1,8,3,7,4,6,1,0,6,663.5922268390002,None,2,9,1,8,3,7,4,6,4,664.818363357,None,664.818363357,None,664.818363357,None,664.818363357,None,664.818363357,None,664.818363357,None,664.818363357,None,664.818363357,None,664.911699561,665.4181403649998,664.911699561,665.4181403649998,664.911699561,665.4181403649998,None,None,left,1.0879758209998727,664.911699561,None,None,None,z,0.3550941319999765,666.0445843159998,None,666.41777789,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,657.0043386529999,0,7,2,6,4,9,3,8,0,1,6,667.0043099769998,None,0,7,2,6,4,9,1,8,5,669.6299606730001,None,669.6299606730001,None,669.6299606730001,None,669.6299606730001,None,669.6299606730001,None,669.6299606730001,None,669.6299606730001,None,669.6299606730001,None,668.3370197279999,668.8435224839998,668.3370197279999,668.8435224839998,668.3370197279999,668.8435224839998,None,None,down,0.7776919289999569,669.6299606730001,None,None,None,z,0.3513732289998188,670.456293725,None,670.8293995639999,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,661.414973439,0,9,2,8,4,6,1,5,1,1,7,671.4025747059998,None,0,9,2,8,4,6,1,3,5,672.6154957480001,None,672.6154957480001,None,672.6154957480001,None,672.6154957480001,None,672.6154957480001,None,672.6154957480001,None,672.6154957480001,None,672.6154957480001,None,672.7220239760002,673.2284583120002,672.7220239760002,673.2284583120002,672.7220239760002,673.2284583120002,None,None,down,1.8616471509999428,672.7220239760002,None,None,None,z,0.33969544000001406,674.6279860550001,None,674.9878475009998,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,665.5718473069999,0,8,3,9,2,7,4,5,0,1,6,675.5609988230001,None,0,8,3,9,2,7,1,5,0,678.173299883,None,678.173299883,None,678.173299883,None,678.173299883,None,678.173299883,None,678.173299883,None,678.173299883,None,678.173299883,None,676.8804986009998,677.3869261080001,676.8804986009998,677.3869261080001,676.8804986009998,677.3869261080001,None,None,left,1.1303508270002567,678.173299883,None,None,None,z,0.5094994249998308,679.3461690239999,None,679.879289405,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,670.4649300940002,4,5,0,8,1,9,3,7,1,1,3,680.4524659810002,None,4,5,0,2,1,9,3,7,0,681.6653050920002,None,681.6653050920002,None,681.6653050920002,None,681.6653050920002,None,681.6653050920002,None,681.6653050920002,None,681.6653050920002,None,681.6653050920002,None,681.7718989990001,682.2784216009998,681.7718989990001,682.2784216009998,681.7718989990001,682.2784216009998,None,None,left,1.539776883000286,681.7718989990001,None,None,None,z,0.2976272159999098,683.358057441,None,683.6779560870002,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,674.2651072169999,1,6,4,5,0,8,3,7,1,1,5,684.2643301619999,None,1,6,4,5,0,2,3,7,0,685.4905127240002,None,685.4905127240002,None,685.4905127240002,None,685.4905127240002,None,685.4905127240002,None,685.4905127240002,None,685.4905127240002,None,685.4905127240002,None,685.5838324509998,686.0903340349998,685.5838324509998,686.0903340349998,685.5838324509998,686.0903340349998,None,None,left,3.839732384999934,685.5838324509998,None,None,None,z,0.15603272599992124,689.4756519629998,None,689.6489384580002,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,680.2359014159999,1,9,2,7,3,6,4,8,1,1,7,690.2354771110001,None,1,9,2,7,3,6,4,0,0,691.46172852,None,691.46172852,None,691.46172852,None,691.46172852,None,691.46172852,None,691.46172852,None,691.46172852,None,691.46172852,None,691.5548587000001,692.0614562789999,691.5548587000001,692.0614562789999,691.5548587000001,692.0614562789999,None,None,left,0.9408156619997499,691.5548587000001,None,None,None,z,0.1624057230001199,692.5412611270001,None,692.727800121,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,684.1617363749999,4,5,3,9,0,7,2,8,0,1,5,694.1539590559998,None,4,5,3,9,0,1,2,8,1,696.766324426,None,696.766324426,None,696.766324426,None,696.766324426,None,696.766324426,None,696.766324426,None,696.766324426,None,696.766324426,None,695.4601723600001,695.966569084,695.4601723600001,695.966569084,695.4601723600001,695.966569084,None,None,down,0.9373283660002016,696.766324426,None,None,None,z,0.31902767500014306,697.7526227249998,None,698.0857459209999,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,688.6731876360002,3,6,1,9,2,5,0,7,0,1,7,698.672264353,None,3,6,1,9,2,5,0,4,2,701.284571598,None,701.284571598,None,701.284571598,None,701.284571598,None,701.284571598,None,701.284571598,None,701.284571598,None,701.284571598,None,699.9917333259998,700.498263966,699.9917333259998,700.498263966,699.9917333259998,700.498263966,None,None,down,0.843103634000272,701.284571598,None,None,None,z,0.31014200100025846,702.177526576,None,702.5108062779998,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,693.0952471920002,4,8,0,9,3,6,2,5,0,1,0,703.0838905049998,None,1,8,0,9,3,6,2,5,3,705.696234412,None,705.696234412,None,705.696234412,None,705.696234412,None,705.696234412,None,705.696234412,None,705.696234412,None,705.696234412,None,704.4032993789999,704.9098333869999,704.4032993789999,704.9098333869999,704.4032993789999,704.9098333869999,None,None,down,0.6634181160002299,705.696234412,None,None,None,z,0.3171045800004322,706.4025779239998,None,706.7357967609998,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,697.3216371810001,4,5,0,8,3,7,2,6,0,1,2,707.308949691,None,4,5,1,8,3,7,2,6,4,709.9346872540002,None,709.9346872540002,None,709.9346872540002,None,709.9346872540002,None,709.9346872540002,None,709.9346872540002,None,709.9346872540002,None,709.9346872540002,None,708.6284574089998,709.1349217559998,708.6284574089998,709.1349217559998,708.6284574089998,709.1349217559998,None,None,down,0.896965098000237,709.9346872540002,None,None,None,z,0.29477544400015177,710.8808766340001,None,711.2008352249998,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,701.7872286489999,2,5,1,9,4,6,3,7,0,0,2,711.787195058,None,2,5,1,9,4,6,3,7,5,714.4129737320002,None,714.4129737320002,None,714.4129737320002,None,714.4129737320002,None,714.4129737320002,None,714.4129737320002,None,714.4129737320002,None,714.4129737320002,None,713.1067234549998,713.6133410979999,713.1067234549998,713.6133410979999,713.1067234549998,713.6133410979999,None,None,left,0.8507167960001425,714.4129737320002,None,None,None,z,0.3577806819998841,715.305904604,None,715.679073171,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,706.2651419659999,4,9,3,7,1,5,2,6,1,1,7,716.265481353,None,4,9,3,7,1,5,2,0,5,717.4784131919998,None,717.4784131919998,None,717.4784131919998,None,717.4784131919998,None,717.4784131919998,None,717.4784131919998,None,717.4784131919998,None,717.4784131919998,None,717.5851360260001,718.091635946,717.5851360260001,718.091635946,717.5851360260001,718.091635946,None,None,left,1.414537732000099,717.5851360260001,None,None,None,z,0.25241795000010825,719.0511722489998,None,719.3177468010001,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,709.9031653300001,0,7,2,9,4,5,1,8,0,1,3,719.8908124000002,None,0,7,2,3,4,5,1,8,6,722.5031847110001,None,722.5031847110001,None,722.5031847110001,None,722.5031847110001,None,722.5031847110001,None,722.5031847110001,None,722.5031847110001,None,722.5031847110001,None,721.2103370699999,721.7168900959998,721.2103370699999,721.7168900959998,721.2103370699999,721.7168900959998,None,None,down,2.056469208999715,722.5031847110001,None,None,None,z,0.17457046900017303,724.6090722269998,None,724.8089378799998,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,715.394233539,0,9,4,5,2,8,1,7,0,1,1,725.3821171319998,None,0,3,4,5,2,8,1,7,0,727.994398775,None,727.994398775,None,727.994398775,None,727.994398775,None,727.994398775,None,727.994398775,None,727.994398775,None,727.994398775,None,726.701599454,727.2080893599998,726.701599454,727.2080893599998,726.701599454,727.2080893599998,None,None,left,1.3172538399999212,727.994398775,None,None,None,z,0.229664103000232,729.3540041089998,None,729.6071429420001,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,720.1937443429999,4,7,3,6,2,5,1,9,1,0,3,730.193650857,None,4,7,3,6,2,5,1,9,0,731.4198594789998,None,731.4198594789998,None,731.4198594789998,None,731.4198594789998,None,731.4198594789998,None,731.4198594789998,None,731.4198594789998,None,731.4198594789998,None,731.5130588149998,732.0195871869998,731.5130588149998,732.0195871869998,731.5130588149998,732.0195871869998,None,None,down,0.9345815900001071,731.5130588149998,None,None,None,z,1.1323101530001622,732.4993510870002,None,733.6456577659999,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,724.23324247,1,9,4,6,0,8,2,7,1,0,2,734.2320624659999,None,1,9,4,6,0,8,2,7,0,735.4582247659998,None,735.4582247659998,None,735.4582247659998,None,735.4582247659998,None,735.4582247659998,None,735.4582247659998,None,735.4582247659998,None,735.4582247659998,None,735.5516780360001,736.0581058559999,735.5516780360001,736.0581058559999,735.5516780360001,736.0581058559999,None,None,left,1.3279760510004053,735.5516780360001,None,None,None,z,0.5552406460001293,736.9244230249999,None,737.4974592400001,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,728.083016798,3,8,1,5,2,9,0,6,1,1,3,738.070611718,None,3,8,1,4,2,9,0,6,0,739.2835154480001,None,739.2835154480001,None,739.2835154480001,None,739.2835154480001,None,739.2835154480001,None,739.2835154480001,None,739.2835154480001,None,739.2835154480001,None,739.390072554,739.8966933579998,739.390072554,739.8966933579998,739.390072554,739.8966933579998,None,None,left,1.1695522130003155,739.390072554,None,None,None,z,0.28455721799991807,740.6031071549999,None,740.9094797219998,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,731.4969708730002,3,9,0,7,1,5,2,6,1,1,6,741.4959810590001,None,3,9,0,7,1,5,4,6,0,742.722143065,None,742.722143065,None,742.722143065,None,742.722143065,None,742.722143065,None,742.722143065,None,742.722143065,None,742.722143065,None,742.8154540950002,743.321878983,742.8154540950002,743.321878983,742.8154540950002,743.321878983,None,None,left,0.8561981560001186,742.8154540950002,None,None,None,z,0.17378098600011072,743.7217981020001,None,743.921694931,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,734.5092119359999,3,6,2,7,0,9,1,8,0,1,1,744.508164091,None,3,4,2,7,0,9,1,8,1,747.1206589129999,None,747.1206589129999,None,747.1206589129999,None,747.1206589129999,None,747.1206589129999,None,747.1206589129999,None,747.1206589129999,None,747.1206589129999,None,745.8276878290001,746.334153689,745.8276878290001,746.334153689,745.8276878290001,746.334153689,None,None,down,1.9270076180000615,747.1206589129999,None,None,None,z,0.6265638659997421,749.0930419250001,None,749.7328398739999,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,740.3205318510002,4,6,3,5,1,8,0,7,0,1,6,750.319387325,None,4,6,3,5,1,8,2,7,2,752.9449572320002,None,752.9449572320002,None,752.9449572320002,None,752.9449572320002,None,752.9449572320002,None,752.9449572320002,None,752.9449572320002,None,752.9449572320002,None,751.638807824,752.1452409890001,751.638807824,752.1452409890001,751.638807824,752.1452409890001,None,None,down,1.398641581999982,752.9449572320002,None,None,None,z,0.40718219099971975,754.3844490109998,None,754.8109177539998,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,745.397627956,3,5,2,7,1,6,0,9,1,1,4,755.397394283,None,3,5,2,7,4,6,0,9,2,756.6103101840001,None,756.6103101840001,None,756.6103101840001,None,756.6103101840001,None,756.6103101840001,None,756.6103101840001,None,756.6103101840001,None,756.6103101840001,None,756.7168984870002,757.2233752330001,756.7168984870002,757.2233752330001,756.7168984870002,757.2233752330001,None,None,left,1.1466737519999697,756.7168984870002,None,None,None,z,0.3632237570000143,757.9164456420001,None,758.3029690579999,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,751.6730670270001,3,7,0,6,1,9,4,5,1,1,5,761.675081828,None,3,7,0,6,1,2,4,5,2,762.9012728730002,None,762.9012728730002,None,762.9012728730002,None,762.9012728730002,None,762.9012728730002,None,762.9012728730002,None,762.9012728730002,None,762.9012728730002,None,762.9944464120001,763.5010497320002,762.9944464120001,763.5010497320002,762.9944464120001,763.5010497320002,None,None,left,4.037227125999834,762.9944464120001,None,None,None,z,0.20669076400008635,767.072974723,None,767.299501014,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,757.8851023600002,3,9,1,7,0,8,4,5,0,0,2,767.8726755370001,None,3,9,1,7,0,8,4,5,0,770.4850124930001,None,770.4850124930001,None,770.4850124930001,None,770.4850124930001,None,770.4850124930001,None,770.4850124930001,None,770.4850124930001,None,770.4850124930001,None,769.1921101810001,769.6986511880002,769.1921101810001,769.6986511880002,769.1921101810001,769.6986511880002,None,None,down,1.3226438249998864,770.4850124930001,None,None,None,x,1.6299043010003516,771.8577656720001,None,773.5104835670002,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,764.0981523450002,1,6,4,5,3,9,0,7,0,0,4,774.0969658060001,None,1,6,4,5,3,9,0,7,1,776.722612191,None,776.722612191,None,776.722612191,None,776.722612191,None,776.722612191,None,776.722612191,None,776.722612191,None,776.722612191,None,775.4164787850002,775.922858099,775.4164787850002,775.922858099,775.4164787850002,775.922858099,None,None,left,1.3090424460001486,776.722612191,None,None,None,c,1.1494692090000171,778.082200225,None,779.255029446,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,769.842371302,0,7,2,5,3,6,1,9,0,1,1,779.8414376439998,None,0,4,2,5,3,6,1,9,2,782.4538843329999,None,782.4538843329999,None,782.4538843329999,None,782.4538843329999,None,782.4538843329999,None,782.4538843329999,None,782.4538843329999,None,782.4538843329999,None,781.160929336,781.667507807,781.160929336,781.667507807,781.160929336,781.667507807,None,None,down,1.1617870200002471,782.4538843329999,None,None,None,z,0.29298655799993867,783.666690449,None,783.9731640309999,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
,,,,,,,,,,,,,,,,,,,,,,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,774.560296634,2,8,3,6,4,9,1,7,0,1,7,784.5597451149999,None,2,8,3,6,4,9,1,0,3,787.1853387970002,None,787.1853387970002,None,787.1853387970002,None,787.1853387970002,None,787.1853387970002,None,787.1853387970002,None,787.1853387970002,None,787.1853387970002,None,785.8791678069999,786.3856612080001,785.8791678069999,786.3856612080001,785.8791678069999,786.3856612080001,None,None,down,1.3982764049997058,787.1853387970002,None,None,None,z,0.5668745919997491,788.6248037799999,None,789.2112040149998,None,,,,,,,,,106,23,2022_Sep_20_1409,templeton_exp2A_SD,2020.2.10,74.95432321016702,
