trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Used_image_1,Used_image_2,Used_image_3,Used_image_4,Used_image_5,Used_image_6,Used_image_7,Used_image_8,Unused_image_1,Unused_image_2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,welcome.started,welcome.stopped,pointer_dot_0.started,pointer_dot_0.stopped,pointer_dot_1.started,pointer_dot_1.stopped,pointer_dot_2.started,pointer_dot_2.stopped,SD_image.started,SD_image.stopped,memDisplayOnTimePractice,mem_image_0_practice,mem_image_1_practice,mem_image_2_practice,mem_image_3_practice,mem_image_4_practice,mem_image_5_practice,mem_image_6_practice,mem_image_7_practice,retention_interval_practice,retro_0_post_1_practice,change_or_no_practice,cue_location_practice,mem_display_to_test_array_duration_s,mem_display_to_cue_duration_s,routine_duration_s,array_image_1f.started,array_image_1f.stopped,array_image_2f.started,array_image_2f.stopped,array_image_3f.started,array_image_3f.stopped,array_image_4f.started,array_image_4f.stopped,array_image_5f.started,array_image_5f.stopped,array_image_6f.started,array_image_6f.stopped,array_image_7f.started,array_image_7f.stopped,array_image_8f.started,array_image_8f.stopped,pointer_dot_0b.started,pointer_dot_0b.stopped,pointer_dot_1b.started,pointer_dot_1b.stopped,pointer_dot_2b.started,pointer_dot_2b.stopped,sd_practice_resp.keys,sd_practice_resp.rt,sd_practice_resp.started,sd_practice_resp.stopped,text_10.started,text_10.stopped,conf_practice_resp.keys,conf_practice_resp.rt,conf_practice_resp.started,conf_practice_resp.stopped,image.started,image.stopped,training_trial_index,memDisplayOnTimeTraining,mem_image_0_training,mem_image_1_training,mem_image_2_training,mem_image_3_training,mem_image_4_training,mem_image_5_training,mem_image_6_training,mem_image_7_training,retro_0_post_1_training,change_or_no_training,cue_location_training,array_image_1l.started,array_image_1l.stopped,test_image_0_training,test_image_1_training,test_image_2_training,test_image_3_training,test_image_4_training,test_image_5_training,test_image_6_training,test_image_7_training,consecutive_correct_retro_short,array_image_1m.started,array_image_1m.stopped,array_image_2m.started,array_image_2m.stopped,array_image_3m.started,array_image_3m.stopped,array_image_4m.started,array_image_4m.stopped,array_image_5m.started,array_image_5m.stopped,array_image_6m.started,array_image_6m.stopped,array_image_7m.started,array_image_7m.stopped,array_image_8m.started,array_image_8m.stopped,pointer_dot_0d.started,pointer_dot_0d.stopped,pointer_dot_1d.started,pointer_dot_1d.stopped,pointer_dot_2d.started,pointer_dot_2d.stopped,reminder_training.started,reminder_training.stopped,sd_training_resp.keys,sd_training_resp.rt,sd_training_resp.started,sd_training_resp.stopped,text_15.started,text_15.stopped,conf_training_resp.keys,conf_training_resp.rt,conf_training_resp.started,conf_training_resp.stopped,text.started,text.stopped,short_interval_training_finished,training_trial_index_long_this_block,correct_retro_long_this_block,retro_trials_long_this_block,long_interval_block_finished,long_block_retro_acc,reached_criterion,run_out_of_trials,participant,mapping,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,722.707632299,4,5,1,8,2,6,3,9,0,0,4,743.434144188,None,4,5,1,8,2,6,3,9,,746.886165177,None,746.886165177,None,746.886165177,None,746.886165177,None,746.886165177,None,746.886165177,None,746.886165177,None,746.886165177,None,745.579958269,746.086411805,745.579958269,746.086411805,745.579958269,746.086411805,None,None,down,3.4984936210000797,746.886165177,None,None,None,c,1.4145102359999555,750.458126327,None,751.92423392,None,,20,8,9,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.8000000000000003,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,731.7714713830001,1,7,4,5,3,6,2,8,1,1,5,752.510660685,None,1,7,4,5,3,0,2,8,,755.7761101579999,None,755.7761101579999,None,755.7761101579999,None,755.7761101579999,None,755.7761101579999,None,755.7761101579999,None,755.7761101579999,None,755.7761101579999,None,755.882733282,756.3892496359999,755.882733282,756.3892496359999,755.882733282,756.3892496359999,None,None,down,1.645922765000023,755.882733282,None,None,None,c,1.1399558550000393,757.588715618,None,758.761686738,None,,21,8,9,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,738.608902734,2,7,1,9,3,8,0,5,0,0,1,759.334798231,None,2,7,1,9,3,8,0,5,,762.786820201,None,762.786820201,None,762.786820201,None,762.786820201,None,762.786820201,None,762.786820201,None,762.786820201,None,762.786820201,None,761.480701233,761.987069959,761.480701233,761.987069959,761.480701233,761.987069959,None,None,down,1.5578375999999707,762.786820201,None,None,None,z,0.2197961670000268,764.412875592,None,764.679446991,None,,22,9,10,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.6,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,744.5265741860001,1,8,3,9,4,5,0,6,1,0,3,765.252586935,None,1,8,3,9,4,5,0,6,,769.31768542,None,769.31768542,None,769.31768542,None,769.31768542,None,769.31768542,None,769.31768542,None,769.31768542,None,769.31768542,None,769.397643131,769.904088442,769.397643131,769.904088442,769.397643131,769.904088442,None,None,down,2.5470211489999883,769.397643131,None,None,None,z,0.2066838480000115,772.009990995,None,772.249913375,None,,23,9,10,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,752.096811474,3,9,2,5,4,6,1,8,0,1,6,772.822982963,None,3,9,2,5,4,6,0,8,,776.275043576,None,776.275043576,None,776.275043576,None,776.275043576,None,776.275043576,None,776.275043576,None,776.275043576,None,776.275043576,None,774.968899316,775.475299136,774.968899316,775.475299136,774.968899316,775.475299136,None,None,down,3.101618239000004,776.275043576,None,None,None,c,0.24948249099998066,779.447190535,None,779.740345545,None,,24,9,11,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,2.3000000000000003,2.4000000000000004,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,759.586982669,0,6,3,9,4,8,2,5,1,0,1,780.313404176,None,0,6,3,9,4,8,2,5,,783.179049014,None,783.179049014,None,783.179049014,None,783.179049014,None,783.179049014,None,783.179049014,None,783.179049014,None,783.179049014,None,783.259017953,783.765540154,783.259017953,783.765540154,783.259017953,783.765540154,None,None,down,4.189637948999916,783.259017953,None,None,None,c,1.0286492999999837,787.5240851679999,None,788.590250926,None,,25,9,11,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.8,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,768.436022039,4,5,3,7,0,9,1,6,1,0,1,789.163446418,None,4,5,3,7,0,9,1,6,,791.415970368,None,791.415970368,None,791.415970368,None,791.415970368,None,791.415970368,None,791.415970368,None,791.415970368,None,791.415970368,None,791.522598015,792.029082916,791.522598015,792.029082916,791.522598015,792.029082916,None,None,down,1.8461148879999882,791.522598015,None,None,None,x,0.2467529470000045,793.441818851,None,793.7350962209999,None,,26,9,11,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,773.582966009,0,8,3,5,1,9,4,7,0,1,3,794.30821125,None,0,8,3,2,1,9,4,7,,797.760240273,None,797.760240273,None,797.760240273,None,797.760240273,None,797.760240273,None,797.760240273,None,797.760240273,None,797.760240273,None,796.45410298,796.960343222,796.45410298,796.960343222,796.45410298,796.960343222,None,None,left,2.1044050780000134,797.760240273,None,None,None,z,0.34532174000003124,799.9193383859999,None,800.29255745,None,,27,10,12,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,780.139393752,3,9,2,5,4,8,1,7,0,1,3,800.865735575,None,3,9,2,0,4,8,1,7,,804.317757985,None,804.317757985,None,804.317757985,None,804.317757985,None,804.317757985,None,804.317757985,None,804.317757985,None,804.317757985,None,803.011582284,803.518050096,803.011582284,803.518050096,803.011582284,803.518050096,None,None,left,2.4028915469999674,804.317757985,None,None,None,x,0.28391743800000313,806.796757998,None,807.116705439,None,,28,11,13,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,786.964317017,1,7,0,8,3,9,2,6,0,1,1,807.689769484,None,1,4,0,8,3,9,2,6,,811.141796204,None,811.141796204,None,811.141796204,None,811.141796204,None,811.141796204,None,811.141796204,None,811.141796204,None,811.141796204,None,809.8356312569999,810.342104258,809.8356312569999,810.342104258,809.8356312569999,810.342104258,None,None,down,3.0908524370000805,811.141796204,None,None,None,x,0.21739637400003176,814.287228875,None,814.553776235,None,,29,11,14,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,794.401185701,3,8,2,6,0,7,4,9,0,1,4,815.126998725,None,3,8,2,6,1,7,4,9,,818.579011517,None,818.579011517,None,818.579011517,None,818.579011517,None,818.579011517,None,818.579011517,None,818.579011517,None,818.579011517,None,817.272757299,817.779274072,817.272757299,817.779274072,817.272757299,817.779274072,None,None,left,1.2936377690000427,818.579011517,None,None,None,x,0.33416012400005,819.938504937,None,820.311693512,None,,30,12,15,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,800.158631008,1,6,2,8,4,9,3,5,0,0,5,820.884815198,None,1,6,2,8,4,9,3,5,,824.336813304,None,824.336813304,None,824.336813304,None,824.336813304,None,824.336813304,None,824.336813304,None,824.336813304,None,824.336813304,None,823.030664212,823.537088011,823.030664212,823.537088011,823.030664212,823.537088011,None,None,down,1.0638423850000436,824.336813304,None,None,None,x,0.7922728890000599,825.456385759,None,826.282789178,None,,31,13,16,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,808.912742491,1,9,3,8,0,7,2,6,0,1,0,829.641452025,None,4,9,3,8,0,7,2,6,,833.09348491,None,833.09348491,None,833.09348491,None,833.09348491,None,833.09348491,None,833.09348491,None,833.09348491,None,833.09348491,None,831.787261204,832.293783552,831.787261204,832.293783552,831.787261204,832.293783552,None,None,left,1.3711716469999828,833.09348491,None,None,None,z,0.2837146849999499,834.532959064,None,834.852802485,None,,32,14,17,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,3.3000000000000003,3.4000000000000004,3.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,814.700198909,2,9,4,5,3,8,0,7,1,0,0,835.425893594,None,2,9,4,5,3,8,0,7,,839.277838202,None,839.277838202,None,839.277838202,None,839.277838202,None,839.277838202,None,839.277838202,None,839.277838202,None,839.277838202,None,839.38446706,839.890891754,839.38446706,839.890891754,839.38446706,839.890891754,None,None,down,1.0802033850000043,839.38446706,None,None,None,z,0.2859582199999977,840.530702193,None,840.85062368,None,,33,14,17,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,1.9,2.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,820.697997472,0,8,2,7,1,6,3,5,1,1,3,841.423591146,None,0,8,2,4,1,6,3,5,,843.889450073,None,843.889450073,None,843.889450073,None,843.889450073,None,843.889450073,None,843.889450073,None,843.889450073,None,843.889450073,None,843.969350869,844.475830196,843.969350869,844.475830196,843.969350869,844.475830196,None,None,left,1.65527065699996,843.969350869,None,None,None,z,0.2506229660000372,845.702097655,None,845.995231888,None,,34,14,17,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,825.841311599,4,6,1,7,0,5,2,9,0,1,2,846.568415974,None,4,6,3,7,0,5,2,9,,850.020368491,None,850.020368491,None,850.020368491,None,850.020368491,None,850.020368491,None,850.020368491,None,850.020368491,None,850.020368491,None,848.714256658,849.220691924,848.714256658,849.220691924,848.714256658,849.220691924,None,None,left,0.8682792220000692,850.020368491,None,None,None,z,0.2712280279999959,850.953444035,None,851.273230676,None,,35,15,18,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.6,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,831.120579561,4,5,0,8,3,6,1,7,1,0,7,851.84640653,None,4,5,0,8,3,6,1,7,,854.898589672,None,854.898589672,None,854.898589672,None,854.898589672,None,854.898589672,None,854.898589672,None,854.898589672,None,854.898589672,None,855.005180539,855.511688836,855.005180539,855.511688836,855.005180539,855.511688836,None,None,down,1.123473004999937,855.005180539,None,None,None,z,0.2279774930000258,856.20469614,None,856.4713554369999,None,,36,15,18,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,836.317298798,3,5,4,6,1,9,2,7,0,1,7,857.044442184,None,3,5,4,6,1,9,2,0,,860.49646653,None,860.49646653,None,860.49646653,None,860.49646653,None,860.49646653,None,860.49646653,None,860.49646653,None,860.49646653,None,859.190217073,859.696797458,859.190217073,859.696797458,859.190217073,859.696797458,None,None,left,0.9681905639999968,860.49646653,None,None,None,z,0.5046641159999581,861.5359990009999,None,862.069170838,None,,37,16,19,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,3.3000000000000003,3.4000000000000004,3.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,841.915267456,1,6,2,7,4,9,3,5,1,1,3,862.642254996,None,1,6,2,0,4,9,3,5,,866.494193356,None,866.494193356,None,866.494193356,None,866.494193356,None,866.494193356,None,866.494193356,None,866.494193356,None,866.494193356,None,866.6008198659999,867.107257302,866.6008198659999,867.107257302,866.6008198659999,867.107257302,None,None,left,2.703929090000088,866.6008198659999,None,None,None,z,0.2596380809999346,869.373020953,None,869.666325727,None,,38,16,19,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.8000000000000003,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,849.513818089,3,7,4,6,0,5,1,8,1,0,6,870.2393789179999,None,3,7,4,6,0,5,1,8,,873.504799739,None,873.504799739,None,873.504799739,None,873.504799739,None,873.504799739,None,873.504799739,None,873.504799739,None,873.504799739,None,873.584836082,874.091265757,873.584836082,874.091265757,873.584836082,874.091265757,None,None,left,2.1518331949999947,873.584836082,None,None,None,x,0.4513377670000409,875.797335238,None,876.277119964,None,,39,16,19,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,2.1,2.2,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,856.123463092,0,5,2,6,4,7,1,9,1,0,2,876.850238153,None,0,5,2,6,4,7,1,9,,879.502524883,None,879.502524883,None,879.502524883,None,879.502524883,None,879.502524883,None,879.502524883,None,879.502524883,None,879.502524883,None,879.609189762,880.115572015,879.609189762,880.115572015,879.609189762,880.115572015,None,None,down,5.383469409999975,879.609189762,None,None,None,c,0.28151392600000236,885.047161824,None,885.367040359,None,,40,16,19,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.6,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,865.214083378,3,5,4,9,2,8,0,7,1,1,7,885.940119282,None,3,5,4,9,2,8,0,1,,890.005202299,None,890.005202299,None,890.005202299,None,890.005202299,None,890.005202299,None,890.005202299,None,890.005202299,None,890.005202299,None,890.085284234,890.591729236,890.085284234,890.591729236,890.085284234,890.591729236,None,None,down,2.699383156999943,890.085284234,None,None,None,x,0.4071481739999854,892.857523714,None,893.310698225,None,,41,16,19,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,873.157843993,0,7,1,5,3,8,4,6,0,0,6,893.883816681,None,0,7,1,5,3,8,4,6,,897.3358423,None,897.3358423,None,897.3358423,None,897.3358423,None,897.3358423,None,897.3358423,None,897.3358423,None,897.3358423,None,896.029677481,896.5360696619999,896.029677481,896.5360696619999,896.029677481,896.5360696619999,None,None,down,1.336801788999992,897.3358423,None,None,None,x,0.40405646899989733,898.748608164,None,899.201692398,None,,42,17,20,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.6,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,879.048677933,0,7,2,8,4,9,3,5,1,0,5,899.774883122,None,0,7,2,8,4,9,3,5,,903.840004699,None,903.840004699,None,903.840004699,None,903.840004699,None,903.840004699,None,903.840004699,None,903.840004699,None,903.840004699,None,903.919963744,904.426454736,903.919963744,904.426454736,903.919963744,904.426454736,None,None,down,2.4806602380000413,903.919963744,None,None,None,c,0.29761564099999305,906.479049394,None,906.825498975,None,,43,17,20,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,886.67298593,0,9,3,8,4,7,1,6,0,0,7,907.39869566,None,0,9,3,8,4,7,1,6,,910.8506709549999,None,910.8506709549999,None,910.8506709549999,None,910.8506709549999,None,910.8506709549999,None,910.8506709549999,None,910.8506709549999,None,910.8506709549999,None,909.544547161,910.051023635,909.544547161,910.051023635,909.544547161,910.051023635,None,None,down,1.9659793680000348,910.8506709549999,None,None,None,x,0.548010007999892,912.87661663,None,913.4630681199999,None,,44,18,21,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,893.3102019239999,4,7,3,5,2,8,1,6,0,1,1,914.0361183340001,None,4,0,3,5,2,8,1,6,,917.488131456,None,917.488131456,None,917.488131456,None,917.488131456,None,917.488131456,None,917.488131456,None,917.488131456,None,917.488131456,None,916.182030273,916.688469192,916.182030273,916.688469192,916.182030273,916.688469192,None,None,left,2.7844796839999617,917.488131456,None,None,None,c,0.26026706999982707,920.3404047659999,None,920.6336722799999,None,,45,19,22,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.8000000000000003,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,900.4805706660001,2,5,3,9,4,6,0,8,1,0,1,921.2067002419999,None,2,5,3,9,4,6,0,8,,924.4721450889999,None,924.4721450889999,None,924.4721450889999,None,924.4721450889999,None,924.4721450889999,None,924.4721450889999,None,924.4721450889999,None,924.4721450889999,None,924.552197062,925.0586357709999,924.552197062,925.0586357709999,924.552197062,925.0586357709999,None,None,down,2.4884586489999947,924.552197062,None,None,None,x,2.4414945879998413,927.1112248259999,None,929.590263673,None,,46,19,22,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,1.9,2.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,911.180206767,2,5,0,8,4,6,1,7,1,0,1,931.909349793,None,2,5,0,8,4,6,1,7,,934.3751082829999,None,934.3751082829999,None,934.3751082829999,None,934.3751082829999,None,934.3751082829999,None,934.3751082829999,None,934.3751082829999,None,934.3751082829999,None,934.455068252,934.961579578,934.455068252,934.961579578,934.455068252,934.961579578,None,None,down,2.4655913090000467,934.455068252,None,None,None,z,0.24521420299993224,936.987447019,None,937.280756677,None,,47,19,22,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,917.128007771,0,6,3,8,2,9,4,5,0,1,2,937.8538012920001,None,0,6,1,8,2,9,4,5,,941.3057394570001,None,941.3057394570001,None,941.3057394570001,None,941.3057394570001,None,941.3057394570001,None,941.3057394570001,None,941.3057394570001,None,941.3057394570001,None,939.9996654199999,940.5061039059999,939.9996654199999,940.5061039059999,939.9996654199999,940.5061039059999,None,None,left,1.4469696160001604,941.3057394570001,None,None,None,z,0.3033705600000758,942.8252861169999,None,943.1718127449999,None,,48,20,23,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,923.019153908,2,7,4,8,3,5,0,6,0,1,4,943.744859482,None,2,7,4,8,1,5,0,6,,947.196900335,None,947.196900335,None,947.196900335,None,947.196900335,None,947.196900335,None,947.196900335,None,947.196900335,None,947.196900335,None,945.8907715329999,946.397241032,945.8907715329999,946.397241032,945.8907715329999,946.397241032,None,None,left,2.123743852999951,947.196900335,None,None,None,z,0.3458706090000305,949.3827837020001,None,949.7559285320001,None,,49,21,24,1,0.875,1,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,929.603076943,4,8,1,9,2,6,0,5,1,1,4,950.3290522519999,None,4,8,1,9,3,6,0,5,,952.394972482,None,952.394972482,None,952.394972482,None,952.394972482,None,952.394972482,None,952.394972482,None,952.394972482,None,952.394972482,None,952.474938905,952.98142396,952.474938905,952.98142396,952.474938905,952.98142396,None,None,left,2.013682304999975,952.474938905,None,None,None,z,0.26250489199992444,954.554152579,None,954.847381389,None,,50,21,24,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.8000000000000003,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,934.6945941580001,4,8,0,9,3,5,2,7,1,1,6,955.420466111,None,4,8,0,9,3,5,1,7,,958.685934035,None,958.685934035,None,958.685934035,None,958.685934035,None,958.685934035,None,958.685934035,None,958.685934035,None,958.685934035,None,958.7658936739999,959.272330494,958.7658936739999,959.272330494,958.7658936739999,959.272330494,None,None,down,2.1787725949998276,958.7658936739999,None,None,None,x,0.5077190209999571,961.0049758929999,None,961.5648410629999,None,,51,21,24,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
,,,,,,,,,,,,,,,,,,,,,,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.2,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,941.412441673,0,9,3,6,1,7,2,8,1,0,0,962.137843407,None,0,9,3,6,1,7,2,8,,965.8031499639999,None,965.8031499639999,None,965.8031499639999,None,965.8031499639999,None,965.8031499639999,None,965.8031499639999,None,965.8031499639999,None,965.8031499639999,None,965.8832042419999,966.389589015,965.8832042419999,966.389589015,965.8832042419999,966.389589015,None,None,down,5.973395565999908,965.8832042419999,None,None,None,c,0.234425728999895,971.934247038,None,972.200811833,None,,52,21,24,,,,,103,32,2022_Sep_08_1409,templeton_exp2A_SD,2020.2.10,37.507892785878504,
