trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Used_image_1,Used_image_2,Used_image_3,Used_image_4,Used_image_5,Used_image_6,Used_image_7,Used_image_8,Unused_image_1,Unused_image_2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,welcome.started,welcome.stopped,pointer_dot_0.started,pointer_dot_0.stopped,pointer_dot_1.started,pointer_dot_1.stopped,pointer_dot_2.started,pointer_dot_2.stopped,SD_image.started,SD_image.stopped,memDisplayOnTimePractice,mem_image_0_practice,mem_image_1_practice,mem_image_2_practice,mem_image_3_practice,mem_image_4_practice,mem_image_5_practice,mem_image_6_practice,mem_image_7_practice,retention_interval_practice,retro_0_post_1_practice,change_or_no_practice,cue_location_practice,mem_display_to_test_array_duration_s,mem_display_to_cue_duration_s,routine_duration_s,array_image_1f.started,array_image_1f.stopped,array_image_2f.started,array_image_2f.stopped,array_image_3f.started,array_image_3f.stopped,array_image_4f.started,array_image_4f.stopped,array_image_5f.started,array_image_5f.stopped,array_image_6f.started,array_image_6f.stopped,array_image_7f.started,array_image_7f.stopped,array_image_8f.started,array_image_8f.stopped,pointer_dot_0b.started,pointer_dot_0b.stopped,pointer_dot_1b.started,pointer_dot_1b.stopped,pointer_dot_2b.started,pointer_dot_2b.stopped,sd_practice_resp.keys,sd_practice_resp.rt,sd_practice_resp.started,sd_practice_resp.stopped,text_10.started,text_10.stopped,conf_practice_resp.keys,conf_practice_resp.rt,conf_practice_resp.started,conf_practice_resp.stopped,image.started,image.stopped,training_trial_index,memDisplayOnTimeTraining,mem_image_0_training,mem_image_1_training,mem_image_2_training,mem_image_3_training,mem_image_4_training,mem_image_5_training,mem_image_6_training,mem_image_7_training,retro_0_post_1_training,change_or_no_training,cue_location_training,array_image_1l.started,array_image_1l.stopped,test_image_0_training,test_image_1_training,test_image_2_training,test_image_3_training,test_image_4_training,test_image_5_training,test_image_6_training,test_image_7_training,consecutive_correct_retro_short,array_image_1m.started,array_image_1m.stopped,array_image_2m.started,array_image_2m.stopped,array_image_3m.started,array_image_3m.stopped,array_image_4m.started,array_image_4m.stopped,array_image_5m.started,array_image_5m.stopped,array_image_6m.started,array_image_6m.stopped,array_image_7m.started,array_image_7m.stopped,array_image_8m.started,array_image_8m.stopped,pointer_dot_0d.started,pointer_dot_0d.stopped,pointer_dot_1d.started,pointer_dot_1d.stopped,pointer_dot_2d.started,pointer_dot_2d.stopped,reminder_training.started,reminder_training.stopped,sd_training_resp.keys,sd_training_resp.rt,sd_training_resp.started,sd_training_resp.stopped,text_15.started,text_15.stopped,conf_training_resp.keys,conf_training_resp.rt,conf_training_resp.started,conf_training_resp.stopped,text.started,text.stopped,short_interval_training_finished,training_trial_index_long_this_block,correct_retro_long_this_block,retro_trials_long_this_block,long_interval_block_finished,long_block_retro_acc,reached_criterion,run_out_of_trials,participant,mapping,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,56,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.6,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,864.9158789749999,1,5,2,6,4,7,0,8,1,1,2,897.914799766,None,1,5,3,6,4,7,0,8,,901.993214927,None,901.993214927,None,901.993214927,None,901.993214927,None,901.993214927,None,901.993214927,None,901.993214927,None,901.993214927,None,902.0732385409999,902.5795357159998,902.0732385409999,902.5795357159998,902.0732385409999,902.5795357159998,None,None,left,4.277831511999921,902.0732385409999,None,None,None,x,0.38883025899986023,906.4182463479999,None,906.8447163059998,None,,28,11,18,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,57,0,57,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,874.430117765,4,9,1,8,0,7,2,5,0,0,5,907.4178416980001,None,4,9,1,8,0,7,2,5,,910.8698953800001,None,910.8698953800001,None,910.8698953800001,None,910.8698953800001,None,910.8698953800001,None,910.8698953800001,None,910.8698953800001,None,910.8698953800001,None,909.5903599340002,910.0968582590001,909.5903599340002,910.0968582590001,909.5903599340002,910.0968582590001,None,None,left,1.185256112999923,910.8698953800001,None,None,None,z,0.244346485999813,912.1227212239999,None,912.4159823020002,None,,29,12,19,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,58,0,58,0,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.8,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,880.0037166520001,0,8,1,6,4,7,3,5,1,0,2,913.002427485,None,0,8,1,6,4,7,3,5,,915.268242156,None,915.268242156,None,915.268242156,None,915.268242156,None,915.268242156,None,915.268242156,None,915.268242156,None,915.268242156,None,915.3748269519999,915.8813332729999,915.3748269519999,915.8813332729999,915.3748269519999,915.8813332729999,None,None,left,1.4322675399998843,915.3748269519999,None,None,None,z,0.33145635399978346,916.867620273,None,917.2407693160001,None,,30,12,19,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,59,0,59,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,884.8283419939999,0,9,1,7,3,6,4,8,0,1,7,917.8272181720001,None,0,9,1,7,3,6,4,2,,921.2925026390001,None,921.2925026390001,None,921.2925026390001,None,921.2925026390001,None,921.2925026390001,None,921.2925026390001,None,921.2925026390001,None,921.2925026390001,None,919.9864436270002,920.4928833759998,919.9864436270002,920.4928833759998,919.9864436270002,920.4928833759998,None,None,down,2.8985569619999296,921.2925026390001,None,None,None,c,0.3475596080002106,924.2514915180002,None,924.6513566460001,None,,31,13,20,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,60,0,60,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,917.889344699,2,9,0,5,4,8,3,6,0,0,0,950.881321138,None,2,9,0,5,4,8,3,6,,954.3334249940001,None,954.3334249940001,None,954.3334249940001,None,954.3334249940001,None,954.3334249940001,None,954.3334249940001,None,954.3334249940001,None,954.3334249940001,None,953.0272627420002,953.5337310369998,953.0272627420002,953.5337310369998,953.0272627420002,953.5337310369998,None,None,left,5.593625123000038,954.3334249940001,None,None,None,x,0.29441339699997116,959.9846209489999,None,960.33112392,None,,32,14,21,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,61,0,61,0,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.8000000000000003,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,927.9186802270001,1,8,3,7,4,6,0,9,1,0,7,960.9174720610001,None,1,8,3,7,4,6,0,9,,964.19635971,None,964.19635971,None,964.19635971,None,964.19635971,None,964.19635971,None,964.19635971,None,964.19635971,None,964.19635971,None,964.2763538349998,964.7827998549999,964.2763538349998,964.7827998549999,964.2763538349998,964.7827998549999,None,None,left,4.754716878999716,964.2763538349998,None,None,None,x,0.2738980899998751,969.1011681500001,None,969.4210895650001,None,,33,14,21,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,62,0,62,0,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.8000000000000003,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,937.0086819879998,4,5,0,7,1,6,3,8,1,1,4,970.007348586,None,4,5,0,7,2,6,3,8,,973.2729250750001,None,973.2729250750001,None,973.2729250750001,None,973.2729250750001,None,973.2729250750001,None,973.2729250750001,None,973.2729250750001,None,973.2729250750001,None,973.3795118139999,973.886026158,973.3795118139999,973.886026158,973.3795118139999,973.886026158,980.5767825830001,None,down,8.68356058900008,973.3795118139999,None,None,None,x,0.46021150999968086,982.1228654610002,None,982.6293703869999,None,,34,14,21,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,63,0,63,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,950.2164775669999,2,7,0,9,4,6,1,5,0,1,4,983.2157880860002,None,2,7,0,9,3,6,1,5,,986.6811720859998,None,986.6811720859998,None,986.6811720859998,None,986.6811720859998,None,986.6811720859998,None,986.6811720859998,None,986.6811720859998,None,986.6811720859998,None,985.3749314720001,985.8814230589999,985.3749314720001,985.8814230589999,985.3749314720001,985.8814230589999,None,None,down,1.7418889749997106,986.6811720859998,None,None,None,z,0.3772425150000345,988.4938225170001,None,988.9203306450001,None,,35,15,22,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,64,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,956.5078484430001,3,7,0,6,1,9,4,5,0,1,3,989.5067909820002,None,3,7,0,2,1,9,4,5,,992.9587368649998,None,992.9587368649998,None,992.9587368649998,None,992.9587368649998,None,992.9587368649998,None,992.9587368649998,None,992.9587368649998,None,992.9587368649998,None,991.6526212860001,992.159058896,991.6526212860001,992.159058896,991.6526212860001,992.159058896,None,None,down,2.1123132429997895,992.9587368649998,None,None,None,x,0.42250966100027654,995.1445686969998,None,995.5978021519998,None,,36,16,23,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,65,0,65,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,963.1832526160001,0,9,4,5,2,6,1,8,0,1,0,996.170924281,None,3,9,4,5,2,6,1,8,,999.622905897,None,999.622905897,None,999.622905897,None,999.622905897,None,999.622905897,None,999.622905897,None,999.622905897,None,999.622905897,None,998.316771129,998.8231976919999,998.316771129,998.8231976919999,998.316771129,998.8231976919999,None,None,left,1.9121398239999507,999.622905897,None,None,None,z,0.3075491280001188,1001.595524957,None,1001.9419948709999,None,,37,16,24,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,66,0,66,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,969.5277710589999,4,8,0,5,3,6,1,9,0,1,5,1002.528501773,None,4,8,0,5,3,2,1,9,,1005.9805312209999,None,1005.9805312209999,None,1005.9805312209999,None,1005.9805312209999,None,1005.9805312209999,None,1005.9805312209999,None,1005.9805312209999,None,1005.9805312209999,None,1004.6743803269999,1005.1808291340001,1004.6743803269999,1005.1808291340001,1004.6743803269999,1005.1808291340001,None,None,down,2.626521457999843,1005.9805312209999,None,None,None,z,0.4622733619999053,1008.6728048429998,None,1009.1793092350001,None,,38,17,25,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,976.7666424509998,1,8,3,9,0,7,2,6,0,0,5,1009.7657591509999,None,1,8,3,9,0,7,2,6,,1013.231116794,None,1013.231116794,None,1013.231116794,None,1013.231116794,None,1013.231116794,None,1013.231116794,None,1013.231116794,None,1013.231116794,None,1011.9249664470001,1012.4314163659999,1011.9249664470001,1012.4314163659999,1011.9249664470001,1012.4314163659999,None,None,left,1.4798989920000167,1013.231116794,None,None,None,z,0.21383417700008067,1014.7771408450001,None,1015.0437663549999,None,,39,18,26,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.8000000000000003,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,982.6292521279997,2,5,0,9,1,7,4,8,1,0,3,1015.616799137,None,2,5,0,9,1,7,4,8,,1018.882300811,None,1018.882300811,None,1018.882300811,None,1018.882300811,None,1018.882300811,None,1018.882300811,None,1018.882300811,None,1018.882300811,None,1018.9888521290002,1019.4953540129998,1018.9888521290002,1019.4953540129998,1018.9888521290002,1019.4953540129998,None,None,left,3.7142188619995977,1018.9888521290002,None,None,None,x,0.3369742650002081,1022.7740892720001,None,1023.1473481750002,None,,40,18,26,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.2,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,990.7338470659997,1,7,2,9,3,6,4,5,1,1,0,1023.7338069959999,None,0,7,2,9,3,6,4,5,,1027.3991156700001,None,1027.3991156700001,None,1027.3991156700001,None,1027.3991156700001,None,1027.3991156700001,None,1027.3991156700001,None,1027.3991156700001,None,1027.3991156700001,None,1027.505660046,1028.012170879,1027.505660046,1028.012170879,1027.505660046,1028.012170879,None,None,left,4.709396261000165,1027.505660046,None,None,None,c,0.3779117900003257,1032.2771723150001,None,1032.7036881669999,None,,41,18,26,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,1000.288939602,1,9,2,8,3,5,0,6,0,0,6,1033.2768025379999,None,1,9,2,8,3,5,0,6,,1036.728792018,None,1036.728792018,None,1036.728792018,None,1036.728792018,None,1036.728792018,None,1036.728792018,None,1036.728792018,None,1036.728792018,None,1035.449359512,1035.9558037210002,1035.449359512,1035.9558037210002,1035.449359512,1035.9558037210002,None,None,left,1.6462231270002121,1036.728792018,None,None,None,x,0.3401231530001496,1038.434906996,None,1038.808064862,None,,42,19,27,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.8000000000000003,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1006.3949996619999,3,7,1,8,0,5,2,6,1,0,0,1039.394496997,None,3,7,1,8,0,5,2,6,,1042.6732970280002,None,1042.6732970280002,None,1042.6732970280002,None,1042.6732970280002,None,1042.6732970280002,None,1042.6732970280002,None,1042.6732970280002,None,1042.6732970280002,None,1042.753200719,1043.2596767940001,1042.753200719,1043.2596767940001,1042.753200719,1043.2596767940001,None,None,down,2.4778545920003126,1042.753200719,None,None,None,x,0.38545035200013444,1045.285627908,None,1045.7121305059998,None,,43,19,27,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.2,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,1013.2966237619999,2,5,3,9,4,8,1,6,1,0,4,1046.285257283,None,2,5,3,9,4,8,1,6,,1049.950530725,None,1049.950530725,None,1049.950530725,None,1049.950530725,None,1049.950530725,None,1049.950530725,None,1049.950530725,None,1049.950530725,None,1050.030505213,1050.5369827709999,1050.030505213,1050.5369827709999,1050.030505213,1050.5369827709999,None,None,left,2.0885657680000804,1050.030505213,None,None,None,x,0.3294265049999012,1052.189652365,None,1052.5628832690002,None,,44,19,27,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,1020.1506102919998,3,9,4,8,1,7,0,6,0,1,5,1053.1493233600002,None,3,9,4,8,1,2,0,6,,1056.601348677,None,1056.601348677,None,1056.601348677,None,1056.601348677,None,1056.601348677,None,1056.601348677,None,1056.601348677,None,1056.601348677,None,1055.321800759,1055.828375927,1055.321800759,1055.828375927,1055.321800759,1055.828375927,None,None,left,1.2057014020001589,1056.601348677,None,None,None,z,0.262279633000162,1057.8807987470002,None,1058.1740593480001,None,,45,19,28,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,2.1,2.2,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,1025.7608490049997,2,7,4,9,0,8,3,6,1,1,1,1058.760490241,None,2,1,4,9,0,8,3,6,,1061.4128583059999,None,1061.4128583059999,None,1061.4128583059999,None,1061.4128583059999,None,1061.4128583059999,None,1061.4128583059999,None,1061.4128583059999,None,1061.4128583059999,None,1061.519486113,1062.025901529,1061.519486113,1062.025901529,1061.519486113,1062.025901529,None,None,down,2.2235341679997873,1061.519486113,None,None,None,x,0.259203639000134,1063.8118992010002,None,1064.1051686120002,None,,46,19,28,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.8000000000000003,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1072.3275153199997,4,5,1,6,3,7,0,8,1,0,5,1105.3294622619999,None,4,5,1,6,3,7,0,8,,1108.6082669959999,None,1108.6082669959999,None,1108.6082669959999,None,1108.6082669959999,None,1108.6082669959999,None,1108.6082669959999,None,1108.6082669959999,None,1108.6082669959999,None,1108.6882811469998,1109.1947021140002,1108.6882811469998,1109.1947021140002,1108.6882811469998,1109.1947021140002,None,None,down,3.006773893999707,1108.6882811469998,None,None,None,z,0.38129284200022084,1111.7537848069999,None,1112.1802858180001,None,,47,19,28,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,1079.7672533279997,2,7,3,8,4,5,1,6,0,0,5,1112.766729525,None,2,7,3,8,4,5,1,6,,1116.245377249,None,1116.245377249,None,1116.245377249,None,1116.245377249,None,1116.245377249,None,1116.245377249,None,1116.245377249,None,1116.245377249,None,1114.9391973939998,1115.44571075,1114.9391973939998,1115.44571075,1114.9391973939998,1115.44571075,None,None,left,0.865635366999868,1116.245377249,None,None,None,z,0.09260741099978986,1117.1783930660001,None,1117.3116410690002,None,,48,20,29,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,1.9,2.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,1084.898729808,3,7,2,9,4,6,1,8,1,1,0,1117.8981273040001,None,0,7,2,9,4,6,1,8,,1120.377069247,None,1120.377069247,None,1120.377069247,None,1120.377069247,None,1120.377069247,None,1120.377069247,None,1120.377069247,None,1120.377069247,None,1120.4570006870001,1120.9635707149998,1120.4570006870001,1120.9635707149998,1120.4570006870001,1120.9635707149998,None,None,left,2.2460695370000394,1120.4570006870001,None,None,None,x,0.39090977800015025,1122.7761636769999,None,1123.202791897,None,,49,20,29,1,0.6896551724137931,0,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.6,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,1090.788369072,2,9,0,6,3,8,1,5,1,0,5,1123.775856935,None,2,9,0,6,3,8,1,5,,1127.840978415,None,1127.840978415,None,1127.840978415,None,1127.840978415,None,1127.840978415,None,1127.840978415,None,1127.840978415,None,1127.840978415,None,1127.9475958169999,1128.454150499,1127.9475958169999,1128.454150499,1127.9475958169999,1128.454150499,None,None,down,2.203499582999939,1127.9475958169999,None,None,None,x,0.33763423400023385,1130.2134431309998,None,1130.5866572849998,None,,0,0,0,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,1098.174347776,0,7,1,6,3,8,4,9,0,0,3,1131.1731147540002,None,0,7,1,6,3,8,4,9,,1134.638408054,None,1134.638408054,None,1134.638408054,None,1134.638408054,None,1134.638408054,None,1134.638408054,None,1134.638408054,None,1134.638408054,None,1133.332277372,1133.8387043320001,1133.332277372,1133.8387043320001,1133.332277372,1133.8387043320001,None,None,down,4.4966482290001295,1134.638408054,None,None,None,x,0.386370519999673,1139.1967140959998,None,1139.623194821,None,,1,0,1,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,2.9,3.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,1107.21013661,4,8,1,6,3,7,2,9,1,1,3,1140.209617104,None,4,8,1,0,3,7,2,9,,1143.6616533909998,None,1143.6616533909998,None,1143.6616533909998,None,1143.6616533909998,None,1143.6616533909998,None,1143.6616533909998,None,1143.6616533909998,None,1143.6616533909998,None,1143.768320759,1144.2747096320002,1143.768320759,1144.2747096320002,1143.768320759,1144.2747096320002,None,None,down,1.318712673000391,1143.768320759,None,None,None,z,0.18861765799965724,1145.154420488,None,1145.394318545,None,,2,0,1,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,1112.9814981619998,2,6,1,7,0,9,3,5,0,1,5,1145.9807980980002,None,2,6,1,7,0,4,3,5,,1149.446127256,None,1149.446127256,None,1149.446127256,None,1149.446127256,None,1149.446127256,None,1149.446127256,None,1149.446127256,None,1149.446127256,None,1148.140017643,1148.6464692480001,1148.140017643,1148.6464692480001,1148.140017643,1148.6464692480001,None,None,down,2.3288852059999954,1149.446127256,None,None,None,z,0.2338085799997316,1151.845265828,None,1152.111783561,None,,3,1,2,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,3.3000000000000003,3.4000000000000004,3.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,1119.69681626,2,8,3,9,0,6,1,5,1,0,7,1152.684952247,None,2,8,3,9,0,6,1,5,,1156.5368184779998,None,1156.5368184779998,None,1156.5368184779998,None,1156.5368184779998,None,1156.5368184779998,None,1156.5368184779998,None,1156.5368184779998,None,1156.5368184779998,None,1156.643389645,1157.149919695,1156.643389645,1157.149919695,1156.643389645,1157.149919695,None,None,left,3.171679573000347,1156.643389645,None,None,None,x,0.3781838350000726,1159.868881918,None,1160.295379776,None,,4,1,2,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,1127.882379882,3,6,1,8,2,5,0,7,0,1,0,1160.881832623,None,4,6,1,8,2,5,0,7,,1164.3471905140002,None,1164.3471905140002,None,1164.3471905140002,None,1164.3471905140002,None,1164.3471905140002,None,1164.3471905140002,None,1164.3471905140002,None,1164.3471905140002,None,1163.040939403,1163.547478523,1163.040939403,1163.547478523,1163.040939403,1163.547478523,None,None,down,1.4519115969997074,1164.3471905140002,None,None,None,x,0.5164584560002368,1165.8666021790002,None,1166.4263491149998,None,,5,2,3,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,2.3000000000000003,2.4000000000000004,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,1134.0140576439999,2,6,1,7,4,9,0,8,1,0,3,1167.0128074279999,None,2,6,1,7,4,9,0,8,,1169.8917774939998,None,1169.8917774939998,None,1169.8917774939998,None,1169.8917774939998,None,1169.8917774939998,None,1169.8917774939998,None,1169.8917774939998,None,1169.8917774939998,None,1169.9716905019998,1170.4781964759998,1169.9716905019998,1170.4781964759998,1169.9716905019998,1170.4781964759998,None,None,down,1.5873675649995675,1169.9716905019998,None,None,None,z,0.35070552200022576,1171.6243595160001,None,1172.024176492,None,,6,2,3,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
,,,,,,,,,,,,,,,,,,,,,,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,1139.611358321,2,9,0,7,1,5,3,6,0,0,6,1172.6106469099998,None,2,9,0,7,1,5,3,6,,1176.0893620169998,None,1176.0893620169998,None,1176.0893620169998,None,1176.0893620169998,None,1176.0893620169998,None,1176.0893620169998,None,1176.0893620169998,None,1176.0893620169998,None,1174.783214746,1175.2896889400001,1174.783214746,1175.2896889400001,1174.783214746,1175.2896889400001,1183.180056418,None,left,7.205702057000053,1176.0893620169998,None,None,None,z,0.7443734200001018,1183.366653501,None,1184.139607638,None,,7,3,4,,,,,108,23,2022_Sep_21_1237,templeton_exp2A_SD,2020.2.10,37.51375488713102,
