trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Used_image_1,Used_image_2,Used_image_3,Used_image_4,Used_image_5,Used_image_6,Used_image_7,Used_image_8,Unused_image_1,Unused_image_2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,welcome.started,welcome.stopped,pointer_dot_0.started,pointer_dot_0.stopped,pointer_dot_1.started,pointer_dot_1.stopped,pointer_dot_2.started,pointer_dot_2.stopped,SD_image.started,SD_image.stopped,memDisplayOnTimePractice,mem_image_0_practice,mem_image_1_practice,mem_image_2_practice,mem_image_3_practice,mem_image_4_practice,mem_image_5_practice,mem_image_6_practice,mem_image_7_practice,retention_interval_practice,retro_0_post_1_practice,change_or_no_practice,cue_location_practice,mem_display_to_test_array_duration_s,mem_display_to_cue_duration_s,routine_duration_s,array_image_1f.started,array_image_1f.stopped,array_image_2f.started,array_image_2f.stopped,array_image_3f.started,array_image_3f.stopped,array_image_4f.started,array_image_4f.stopped,array_image_5f.started,array_image_5f.stopped,array_image_6f.started,array_image_6f.stopped,array_image_7f.started,array_image_7f.stopped,array_image_8f.started,array_image_8f.stopped,pointer_dot_0b.started,pointer_dot_0b.stopped,pointer_dot_1b.started,pointer_dot_1b.stopped,pointer_dot_2b.started,pointer_dot_2b.stopped,sd_practice_resp.keys,sd_practice_resp.rt,sd_practice_resp.started,sd_practice_resp.stopped,text_10.started,text_10.stopped,conf_practice_resp.keys,conf_practice_resp.rt,conf_practice_resp.started,conf_practice_resp.stopped,image.started,image.stopped,training_trial_index,memDisplayOnTimeTraining,mem_image_0_training,mem_image_1_training,mem_image_2_training,mem_image_3_training,mem_image_4_training,mem_image_5_training,mem_image_6_training,mem_image_7_training,retro_0_post_1_training,change_or_no_training,cue_location_training,array_image_1l.started,array_image_1l.stopped,test_image_0_training,test_image_1_training,test_image_2_training,test_image_3_training,test_image_4_training,test_image_5_training,test_image_6_training,test_image_7_training,consecutive_correct_retro_short,array_image_1m.started,array_image_1m.stopped,array_image_2m.started,array_image_2m.stopped,array_image_3m.started,array_image_3m.stopped,array_image_4m.started,array_image_4m.stopped,array_image_5m.started,array_image_5m.stopped,array_image_6m.started,array_image_6m.stopped,array_image_7m.started,array_image_7m.stopped,array_image_8m.started,array_image_8m.stopped,pointer_dot_0d.started,pointer_dot_0d.stopped,pointer_dot_1d.started,pointer_dot_1d.stopped,pointer_dot_2d.started,pointer_dot_2d.stopped,reminder_training.started,reminder_training.stopped,sd_training_resp.keys,sd_training_resp.rt,sd_training_resp.started,sd_training_resp.stopped,text_15.started,text_15.stopped,conf_training_resp.keys,conf_training_resp.rt,conf_training_resp.started,conf_training_resp.stopped,text.started,text.stopped,short_interval_training_finished,training_trial_index_long_this_block,correct_retro_long_this_block,retro_trials_long_this_block,long_interval_block_finished,long_block_retro_acc,reached_criterion,run_out_of_trials,participant,mapping,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,2.1,2.2,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,759.889889764996,0,7,4,9,3,6,2,8,1,1,7,780.5699731610002,None,0,7,4,9,3,6,2,1,,783.2489807759994,None,783.2489807759994,None,783.2489807759994,None,783.2489807759994,None,783.2489807759994,None,783.2489807759994,None,783.2489807759994,None,783.2489807759994,None,783.3422203759983,783.8487009059972,783.3422203759983,783.8487009059972,783.3422203759983,783.8487009059972,None,None,left,1.7844156159990234,783.3422203759983,None,None,None,z,0.15835094200156163,785.1682768169994,None,785.3414467760012,None,,36,18,22,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,765.2489388840004,3,7,2,9,0,8,1,6,0,0,3,785.9278625829975,None,3,7,2,9,0,8,1,6,,789.406653748003,None,789.406653748003,None,789.406653748003,None,789.406653748003,None,789.406653748003,None,789.406653748003,None,789.406653748003,None,789.406653748003,None,788.100475254003,788.6069394459992,788.100475254003,788.6069394459992,788.100475254003,788.6069394459992,None,None,down,2.223969473001489,789.406653748003,None,None,None,x,0.0782309019996319,791.6724078800034,None,791.765675098999,None,,37,19,23,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,2.1,2.2,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,771.6707416359968,3,8,2,5,4,6,1,9,1,1,5,792.3521190550018,None,3,8,2,5,4,0,1,9,,795.0178007670038,None,795.0178007670038,None,795.0178007670038,None,795.0178007670038,None,795.0178007670038,None,795.0178007670038,None,795.0178007670038,None,795.0178007670038,None,795.1110969919973,795.6176107459978,795.1110969919973,795.6176107459978,795.1110969919973,795.6176107459978,None,None,left,1.4315233679953963,795.1110969919973,None,None,None,x,0.06403219800267834,796.5905837649989,None,796.6705096279984,None,,38,19,23,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.6,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,776.575081150997,4,5,2,6,3,8,1,9,1,1,3,797.2569256380011,None,4,5,2,0,3,8,1,9,,801.3220843730014,None,801.3220843730014,None,801.3220843730014,None,801.3220843730014,None,801.3220843730014,None,801.3220843730014,None,801.3220843730014,None,801.3220843730014,None,801.415376844001,801.9218799770024,801.415376844001,801.9218799770024,801.415376844001,801.9218799770024,None,None,left,1.631244942000194,801.415376844001,None,None,None,c,0.03190099499624921,803.0947231469981,None,803.1480323119977,None,,39,19,23,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,783.0543570799964,1,9,4,8,3,6,2,7,0,1,7,803.7345259380018,None,1,9,4,8,3,6,2,0,,807.1998877090009,None,807.1998877090009,None,807.1998877090009,None,807.1998877090009,None,807.1998877090009,None,807.1998877090009,None,807.1998877090009,None,807.1998877090009,None,805.9070140909971,806.4135283369978,805.9070140909971,806.4135283369978,805.9070140909971,806.4135283369978,None,None,left,0.9507270930043887,807.1998877090009,None,None,None,z,0.10325854399707168,808.1994655579983,None,808.3194134829973,None,,40,20,24,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,788.2266071939994,3,7,2,6,1,9,4,8,0,0,6,808.905873390002,None,3,7,2,6,1,9,4,8,,812.3845268939986,None,812.3845268939986,None,812.3845268939986,None,812.3845268939986,None,812.3845268939986,None,812.3845268939986,None,812.3845268939986,None,812.3845268939986,None,811.0783813620001,811.5849303139985,811.0783813620001,811.5849303139985,811.0783813620001,811.5849303139985,None,None,left,2.022085012999014,812.3845268939986,None,None,None,x,0.11616073599725496,814.4504747440005,None,814.5836952219979,None,,41,20,25,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,794.4898814189983,3,5,0,9,4,8,1,6,0,1,3,815.1701999729994,None,3,5,0,2,4,8,1,6,,818.6355204060019,None,818.6355204060019,None,818.6355204060019,None,818.6355204060019,None,818.6355204060019,None,818.6355204060019,None,818.6355204060019,None,818.6355204060019,None,817.3427195589975,817.8491699509977,817.3427195589975,817.8491699509977,817.3427195589975,817.8491699509977,None,None,down,2.275103977000981,818.6355204060019,None,None,None,z,0.07595690000016475,820.9546410039984,None,821.0479372690024,None,,42,20,26,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,2.1,2.2,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,800.9532889180009,0,6,1,9,2,5,4,8,1,1,5,821.6343895000027,None,0,6,1,9,2,3,4,8,,824.3000426869985,None,824.3000426869985,None,824.3000426869985,None,824.3000426869985,None,824.3000426869985,None,824.3000426869985,None,824.3000426869985,None,824.3000426869985,None,824.4066853980039,824.9131841109993,824.4066853980039,824.9131841109993,824.4066853980039,824.9131841109993,None,None,left,1.7279307499993593,824.4066853980039,None,None,None,z,0.09123452200583415,826.1793590939997,None,826.2859260719997,None,,43,20,26,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,807.0020178480008,3,7,2,6,1,5,0,8,1,1,4,827.685505538997,None,3,7,2,6,4,5,0,8,,829.7513181559989,None,829.7513181559989,None,829.7513181559989,None,829.7513181559989,None,829.7513181559989,None,829.7513181559989,None,829.7513181559989,None,829.7513181559989,None,829.8579277250028,830.3644449409985,829.8579277250028,830.3644449409985,829.8579277250028,830.3644449409985,None,None,left,1.6686593680060469,829.8579277250028,None,None,None,x,0.07744858200021554,831.5772902430035,None,831.6706041630023,None,,44,20,26,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,1.9,2.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,811.5779520579999,2,6,4,9,3,7,1,8,1,1,0,832.2570236690008,None,0,6,4,9,3,7,1,8,,834.7227738619986,None,834.7227738619986,None,834.7227738619986,None,834.7227738619986,None,834.7227738619986,None,834.7227738619986,None,834.7227738619986,None,834.7227738619986,None,834.8294290230042,835.3358805059979,834.8294290230042,835.3358805059979,834.8294290230042,835.3358805059979,None,None,left,2.121198913999251,834.8294290230042,None,None,None,x,0.10870259800140047,837.0018982239999,None,837.1351871139996,None,,45,20,26,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,817.0422330530018,4,7,3,6,1,5,0,9,0,0,2,837.7216201620031,None,4,7,3,6,1,5,0,9,,841.2002219179994,None,841.2002219179994,None,841.2002219179994,None,841.2002219179994,None,841.2002219179994,None,841.2002219179994,None,841.2002219179994,None,841.2002219179994,None,839.8941724449978,840.4006012469981,839.8941724449978,840.4006012469981,839.8941724449978,840.4006012469981,None,None,down,0.35039274099835893,841.2002219179994,None,None,None,z,0.054406346003816,841.6001265099985,None,841.680147316998,None,,46,21,27,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.2,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,821.5874663429968,0,8,3,7,4,6,1,5,1,0,0,842.2666157490021,None,0,8,3,7,4,6,1,5,,845.9451771259992,None,845.9451771259992,None,845.9451771259992,None,845.9451771259992,None,845.9451771259992,None,845.9451771259992,None,845.9451771259992,None,845.9451771259992,None,846.0384697219997,846.5449722780031,846.0384697219997,846.5449722780031,846.0384697219997,846.5449722780031,None,None,down,0.8241281869995873,846.0384697219997,None,None,None,z,0.12578477900387952,846.9048517819974,None,847.0513943050028,None,,47,21,27,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.8000000000000003,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,826.9567154700017,1,5,2,9,4,7,0,8,1,1,6,847.6378637439993,None,1,5,2,9,4,7,3,8,,850.9032894530028,None,850.9032894530028,None,850.9032894530028,None,850.9032894530028,None,850.9032894530028,None,850.9032894530028,None,850.9032894530028,None,850.9032894530028,None,851.009906842999,851.5163924270018,851.009906842999,851.5163924270018,851.009906842999,851.5163924270018,None,None,down,0.660771892995399,851.009906842999,None,None,None,z,0.03427284400095232,851.7163634570024,None,851.7696144349975,None,,48,21,27,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,1.9,2.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,831.6759662849981,2,5,4,8,3,6,0,7,1,1,0,852.3560800159976,None,1,5,4,8,3,6,0,7,,854.8352053490016,None,854.8352053490016,None,854.8352053490016,None,854.8352053490016,None,854.8352053490016,None,854.8352053490016,None,854.8352053490016,None,854.8352053490016,None,854.9284700110002,855.4348949530031,854.9284700110002,855.4348949530031,854.9284700110002,855.4348949530031,None,None,down,0.9340563340010704,854.9284700110002,None,None,None,z,0.05192401399835944,855.9147145620009,None,855.9813758930031,None,,49,21,27,1,0.7777777777777778,0,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,2.3000000000000003,2.4000000000000004,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,835.8854469149992,3,7,2,9,4,5,0,8,1,0,0,856.5544989019982,None,3,7,2,9,4,5,0,8,,859.4200748090007,None,859.4200748090007,None,859.4200748090007,None,859.4200748090007,None,859.4200748090007,None,859.4200748090007,None,859.4200748090007,None,859.4200748090007,None,859.513349466004,860.0198253530034,859.513349466004,860.0198253530034,859.513349466004,860.0198253530034,None,None,down,0.5892716369999107,859.513349466004,None,None,None,z,0.07757550799578894,860.1530597189994,None,860.2464036149977,None,,0,0,0,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,840.1510035950014,3,9,2,6,1,8,4,5,0,0,0,860.8328684009975,None,3,9,2,6,1,8,4,5,,864.2982445599991,None,864.2982445599991,None,864.2982445599991,None,864.2982445599991,None,864.2982445599991,None,864.2982445599991,None,864.2982445599991,None,864.2982445599991,None,863.0054145300019,863.5118142580031,863.0054145300019,863.5118142580031,863.0054145300019,863.5118142580031,None,None,down,0.36437858999852324,864.2982445599991,None,None,None,z,0.04723448000004282,864.7114038549989,None,864.7780180370028,None,,1,1,1,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,844.6838314939996,0,9,3,7,2,5,4,6,0,1,5,865.3645151759993,None,0,9,3,7,2,1,4,6,,868.8432081139981,None,868.8432081139981,None,868.8432081139981,None,868.8432081139981,None,868.8432081139981,None,868.8432081139981,None,868.8432081139981,None,868.8432081139981,None,867.5370408259987,868.0434414269985,867.5370408259987,868.0434414269985,867.5370408259987,868.0434414269985,None,None,left,0.8833642210011021,868.8432081139981,None,None,None,c,0.014511718996800482,869.7761337050033,None,869.8161222039998,None,,2,2,2,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,2.3000000000000003,2.4000000000000004,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,849.7218784559991,4,6,0,7,2,5,3,8,1,0,5,870.4026058329982,None,4,6,0,7,2,5,3,8,,873.2815110360025,None,873.2815110360025,None,873.2815110360025,None,873.2815110360025,None,873.2815110360025,None,873.2815110360025,None,873.2815110360025,None,873.2815110360025,None,873.3748226780008,873.8812566710039,873.3748226780008,873.8812566710039,873.3748226780008,873.8812566710039,None,None,down,0.6797072230037884,873.3748226780008,None,None,None,z,0.0560682969953632,874.0945577110033,None,874.174485208001,None,,3,2,2,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,1.9,2.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,854.0795387329963,3,6,4,8,1,9,2,5,1,0,6,874.7609714209975,None,3,6,4,8,1,9,2,5,,877.226724387001,None,877.226724387001,None,877.226724387001,None,877.226724387001,None,877.226724387001,None,877.226724387001,None,877.226724387001,None,877.226724387001,None,877.3333236219987,877.8397648469982,877.3333236219987,877.8397648469982,877.3333236219987,877.8397648469982,None,None,left,2.0172955930029275,877.3333236219987,None,None,None,x,0.063428172004933,879.3991960299973,None,879.4791162800029,None,,4,2,2,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,859.385965423,2,7,3,8,0,5,1,6,0,1,7,880.0655781009991,None,2,7,3,8,0,5,1,4,,883.5309807130034,None,883.5309807130034,None,883.5309807130034,None,883.5309807130034,None,883.5309807130034,None,883.5309807130034,None,883.5309807130034,None,883.5309807130034,None,882.2380787619986,882.7445520010006,882.2380787619986,882.7445520010006,882.2380787619986,882.7445520010006,None,None,left,1.1956265109984088,883.5309807130034,None,None,None,z,0.10018226799729746,884.7704574620002,None,884.8904237879979,None,,5,3,3,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,2.1,2.2,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,864.7959693939956,3,6,2,9,4,5,0,7,1,1,3,885.4768661179987,None,3,6,2,1,4,5,0,7,,888.1558513880009,None,888.1558513880009,None,888.1558513880009,None,888.1558513880009,None,888.1558513880009,None,888.1558513880009,None,888.1558513880009,None,888.1558513880009,None,888.2491839819995,888.755628896004,888.2491839819995,888.755628896004,888.2491839819995,888.755628896004,None,None,left,1.3574365239983308,888.2491839819995,None,None,None,x,0.06199115599883953,889.6486488459996,None,889.7285626259982,None,,6,3,3,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.8000000000000003,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,869.6340861429962,4,6,2,9,1,8,0,5,1,1,7,890.3150252120031,None,4,6,2,9,1,8,0,3,,893.5805040800042,None,893.5805040800042,None,893.5805040800042,None,893.5805040800042,None,893.5805040800042,None,893.5805040800042,None,893.5805040800042,None,893.5805040800042,None,893.6870814580034,894.1935638599971,893.6870814580034,894.1935638599971,893.6870814580034,894.1935638599971,None,None,left,1.9675500410012319,893.6870814580034,None,None,None,x,0.09894772699772147,895.6996788140023,None,895.8196088769982,None,,7,3,3,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,2.9,3.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,875.7237156899973,4,5,3,8,2,7,1,9,1,1,1,896.3927247629981,None,4,0,3,8,2,7,1,9,,899.8580627940028,None,899.8580627940028,None,899.8580627940028,None,899.8580627940028,None,899.8580627940028,None,899.8580627940028,None,899.8580627940028,None,899.8580627940028,None,899.964737287999,900.4712042280007,899.964737287999,900.4712042280007,899.964737287999,900.4712042280007,None,None,left,3.3138909850022173,899.964737287999,None,None,None,z,0.0671336599989445,903.3234040789976,None,903.416777847,None,,8,3,3,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.6,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,884.1862809190025,4,5,1,7,0,6,3,9,1,1,3,904.8695474569977,None,4,5,1,2,0,6,3,9,,908.9347183799982,None,908.9347183799982,None,908.9347183799982,None,908.9347183799982,None,908.9347183799982,None,908.9347183799982,None,908.9347183799982,None,908.9347183799982,None,909.0412904449986,909.5477144879987,909.0412904449986,909.5477144879987,909.0412904449986,909.5477144879987,None,None,left,1.3093251259997487,909.0412904449986,None,None,None,x,0.02985170100146206,910.4007773409976,None,910.4540408480025,None,,9,3,3,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,890.3603986490016,1,9,4,5,3,7,2,6,0,1,3,911.0404959029984,None,1,9,4,0,3,7,2,6,,914.5191619399993,None,914.5191619399993,None,914.5191619399993,None,914.5191619399993,None,914.5191619399993,None,914.5191619399993,None,914.5191619399993,None,914.5191619399993,None,913.2130665910008,913.7195456019981,913.2130665910008,913.7195456019981,913.2130665910008,913.7195456019981,None,None,left,0.8794458909978857,914.5191619399993,None,None,None,z,0.007791502997861244,915.4388474110019,None,915.465521021004,None,,10,4,4,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,895.3723078419971,0,8,2,6,3,7,1,5,0,1,7,916.0519747069993,None,0,8,2,6,3,7,1,4,,919.5306649569975,None,919.5306649569975,None,919.5306649569975,None,919.5306649569975,None,919.5306649569975,None,919.5306649569975,None,919.5306649569975,None,919.5306649569975,None,918.2244544339992,918.7309777900009,918.2244544339992,918.7309777900009,918.2244544339992,918.7309777900009,None,None,left,0.9799612659990089,919.5306649569975,None,None,None,z,0.06581265800195979,920.5568733160035,None,920.6368615980027,None,,11,5,5,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,900.5435569500005,1,9,4,6,0,5,3,8,0,1,1,921.2233067240013,None,1,2,4,6,0,5,3,8,,924.6886862020037,None,924.6886862020037,None,924.6886862020037,None,924.6886862020037,None,924.6886862020037,None,924.6886862020037,None,924.6886862020037,None,924.6886862020037,None,923.3958570649993,923.9023401480008,923.3958570649993,923.9023401480008,923.3958570649993,923.9023401480008,None,None,left,0.7738354290049756,924.6886862020037,None,None,None,z,0.05952271199930692,925.5150079660016,None,925.5949437259987,None,,12,6,6,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,1.9,2.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,905.501565358998,3,8,2,7,1,6,4,9,1,0,4,926.181480690997,None,3,8,2,7,1,6,4,9,,928.6472024039977,None,928.6472024039977,None,928.6472024039977,None,928.6472024039977,None,928.6472024039977,None,928.6472024039977,None,928.6472024039977,None,928.6472024039977,None,928.753793156,929.2602565780035,928.753793156,929.2602565780035,928.753793156,929.2602565780035,None,None,left,1.4368298890040023,928.753793156,None,None,None,x,0.12534184200194431,930.2332853210028,None,930.3798197200013,None,,13,6,6,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,910.2862069139992,1,9,2,6,4,8,3,7,0,1,4,930.9663239590009,None,1,9,2,6,0,8,3,7,,934.4450140900008,None,934.4450140900008,None,934.4450140900008,None,934.4450140900008,None,934.4450140900008,None,934.4450140900008,None,934.4450140900008,None,934.4450140900008,None,933.1388057880031,933.6452515100027,933.1388057880031,933.6452515100027,933.1388057880031,933.6452515100027,None,None,left,0.7775988729990786,934.4450140900008,None,None,None,z,0.06333476200234145,935.2713068720041,None,935.3512976479979,None,,14,7,7,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
,,,,,,,,,,,,,,,,,,,,,,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,2.9000000000000004,1.6,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,915.2578408709996,3,6,4,9,0,7,1,5,0,1,7,935.9377457110022,None,3,6,4,9,0,7,1,2,,939.416448875003,None,939.416448875003,None,939.416448875003,None,939.416448875003,None,939.416448875003,None,939.416448875003,None,939.416448875003,None,939.416448875003,None,938.1102805580013,938.6167100500024,938.1102805580013,938.6167100500024,938.1102805580013,938.6167100500024,None,None,left,0.8301649519999046,939.416448875003,None,None,None,z,0.06258332799916388,940.2960438290029,None,940.3760368869989,None,,15,8,8,,,,,111,32,2022_Sep_23_1406,templeton_exp2A_SD,2020.2.10,75.02800851822263,
