trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Used_image_1,Used_image_2,Used_image_3,Used_image_4,Used_image_5,Used_image_6,Used_image_7,Used_image_8,Unused_image_1,Unused_image_2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,welcome.started,welcome.stopped,pointer_dot_0.started,pointer_dot_0.stopped,pointer_dot_1.started,pointer_dot_1.stopped,pointer_dot_2.started,pointer_dot_2.stopped,SD_image.started,SD_image.stopped,memDisplayOnTimePractice,mem_image_0_practice,mem_image_1_practice,mem_image_2_practice,mem_image_3_practice,mem_image_4_practice,mem_image_5_practice,mem_image_6_practice,mem_image_7_practice,retention_interval_practice,retro_0_post_1_practice,change_or_no_practice,cue_location_practice,mem_display_to_test_array_duration_s,mem_display_to_cue_duration_s,routine_duration_s,array_image_1f.started,array_image_1f.stopped,array_image_2f.started,array_image_2f.stopped,array_image_3f.started,array_image_3f.stopped,array_image_4f.started,array_image_4f.stopped,array_image_5f.started,array_image_5f.stopped,array_image_6f.started,array_image_6f.stopped,array_image_7f.started,array_image_7f.stopped,array_image_8f.started,array_image_8f.stopped,pointer_dot_0b.started,pointer_dot_0b.stopped,pointer_dot_1b.started,pointer_dot_1b.stopped,pointer_dot_2b.started,pointer_dot_2b.stopped,sd_practice_resp.keys,sd_practice_resp.rt,sd_practice_resp.started,sd_practice_resp.stopped,text_10.started,text_10.stopped,conf_practice_resp.keys,conf_practice_resp.rt,conf_practice_resp.started,conf_practice_resp.stopped,image.started,image.stopped,training_trial_index,memDisplayOnTimeTraining,mem_image_0_training,mem_image_1_training,mem_image_2_training,mem_image_3_training,mem_image_4_training,mem_image_5_training,mem_image_6_training,mem_image_7_training,retro_0_post_1_training,change_or_no_training,cue_location_training,array_image_1l.started,array_image_1l.stopped,test_image_0_training,test_image_1_training,test_image_2_training,test_image_3_training,test_image_4_training,test_image_5_training,test_image_6_training,test_image_7_training,consecutive_correct_retro_short,array_image_1m.started,array_image_1m.stopped,array_image_2m.started,array_image_2m.stopped,array_image_3m.started,array_image_3m.stopped,array_image_4m.started,array_image_4m.stopped,array_image_5m.started,array_image_5m.stopped,array_image_6m.started,array_image_6m.stopped,array_image_7m.started,array_image_7m.stopped,array_image_8m.started,array_image_8m.stopped,pointer_dot_0d.started,pointer_dot_0d.stopped,pointer_dot_1d.started,pointer_dot_1d.stopped,pointer_dot_2d.started,pointer_dot_2d.stopped,reminder_training.started,reminder_training.stopped,sd_training_resp.keys,sd_training_resp.rt,sd_training_resp.started,sd_training_resp.stopped,text_15.started,text_15.stopped,conf_training_resp.keys,conf_training_resp.rt,conf_training_resp.started,conf_training_resp.stopped,text.started,text.stopped,short_interval_training_finished,training_trial_index_long_this_block,correct_retro_long_this_block,retro_trials_long_this_block,long_interval_block_finished,long_block_retro_acc,reached_criterion,run_out_of_trials,participant,mapping,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,67,0,67,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,993.0293708900008,4,8,0,9,1,5,2,7,0,0,3,1027.989235782,None,4,8,0,9,1,5,2,7,1,1030.601629494,None,1030.601629494,None,1030.601629494,None,1030.601629494,None,1030.601629494,None,1030.601629494,None,1030.601629494,None,1030.601629494,None,1029.3087534780007,1029.815236552,1029.3087534780007,1029.815236552,1029.3087534780007,1029.815236552,None,None,down,3.3255932880001637,1030.601629494,None,None,None,x,2.2015379569993456,1033.9737094880002,None,1036.199423266,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,68,0,68,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,1001.8276116780007,2,7,1,8,0,5,3,6,1,1,0,1036.785893716,None,4,7,1,8,0,5,3,6,1,1038.012182902,None,1038.012182902,None,1038.012182902,None,1038.012182902,None,1038.012182902,None,1038.012182902,None,1038.012182902,None,1038.012182902,None,1038.1187363010004,1038.6252277840003,1038.1187363010004,1038.6252277840003,1038.1187363010004,1038.6252277840003,None,None,down,2.4404187170002842,1038.1187363010004,None,None,None,z,1.4441843919994426,1040.6110733040005,None,1042.0772042550007,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,1007.7034806740003,0,7,1,5,2,9,3,8,1,0,7,1042.6503541820002,None,0,7,1,5,2,9,3,8,1,1043.8632444210007,None,1043.8632444210007,None,1043.8632444210007,None,1043.8632444210007,None,1043.8632444210007,None,1043.8632444210007,None,1043.8632444210007,None,1043.8632444210007,None,1043.969812464,1044.4763989130006,1043.969812464,1044.4763989130006,1043.969812464,1044.4763989130006,None,None,down,2.3254266419999112,1043.969812464,None,None,None,z,1.360975812000106,1046.3422998780006,None,1047.7284535130002,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,70,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,1013.3553128420008,0,8,2,9,1,5,4,6,0,1,5,1048.3149347240005,None,0,8,2,9,1,3,4,6,2,1050.9273294590002,None,1050.9273294590002,None,1050.9273294590002,None,1050.9273294590002,None,1050.9273294590002,None,1050.9273294590002,None,1050.9273294590002,None,1050.9273294590002,None,1049.6343673620004,1050.1408520080004,1049.6343673620004,1050.1408520080004,1049.6343673620004,1050.1408520080004,None,None,left,1.4159001869993517,1050.9273294590002,None,None,None,x,1.5179914559994359,1052.3932632770002,None,1053.9260836130006,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,71,0,71,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1019.5522364590006,3,7,0,5,2,8,1,9,1,0,0,1054.499223576,None,3,7,0,5,2,8,1,9,2,1055.7121403770007,None,1055.7121403770007,None,1055.7121403770007,None,1055.7121403770007,None,1055.7121403770007,None,1055.7121403770007,None,1055.7121403770007,None,1055.7121403770007,None,1055.8187146110004,1056.325171908,1055.8187146110004,1056.325171908,1055.8187146110004,1056.325171908,None,None,down,1.116524009999921,1055.8187146110004,None,None,None,z,1.1969821109996701,1056.9782739050006,None,1058.191086918,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,72,0,72,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,1023.8184676589999,2,8,1,6,3,7,4,9,1,0,7,1058.7775061190005,None,2,8,1,6,3,7,4,9,2,1060.0037094070003,None,1060.0037094070003,None,1060.0037094070003,None,1060.0037094070003,None,1060.0037094070003,None,1060.0037094070003,None,1060.0037094070003,None,1060.0037094070003,None,1060.0971268780004,1060.6035410640006,1060.0971268780004,1060.6035410640006,1060.0971268780004,1060.6035410640006,None,None,down,1.2140119199993933,1060.0971268780004,None,None,None,z,1.0040615010002512,1061.3631832,None,1062.3895736210006,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,73,0,73,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,1028.015535765,3,9,1,5,4,8,0,7,1,0,2,1062.9626362460003,None,3,9,1,5,4,8,0,7,2,1064.1755644600007,None,1064.1755644600007,None,1064.1755644600007,None,1064.1755644600007,None,1064.1755644600007,None,1064.1755644600007,None,1064.1755644600007,None,1064.1755644600007,None,1064.282148659,1064.788644579,1064.282148659,1064.788644579,1064.282148659,1064.788644579,None,None,down,1.2450877660003243,1064.282148659,None,None,None,z,0.9522475670000858,1065.5750092900007,None,1066.5480071990005,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,74,0,74,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,1032.17380236,1,7,3,5,0,9,2,8,1,1,7,1067.1210588510003,None,1,7,3,5,0,9,2,4,2,1068.3339911830008,None,1068.3339911830008,None,1068.3339911830008,None,1068.3339911830008,None,1068.3339911830008,None,1068.3339911830008,None,1068.3339911830008,None,1068.3339911830008,None,1068.4406190010004,1068.9470689570007,1068.4406190010004,1068.9470689570007,1068.4406190010004,1068.9470689570007,None,None,left,2.734543639000549,1068.4406190010004,None,None,None,x,2.309037802000603,1071.2262069160006,None,1073.5586151420002,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,75,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,1052.6282050070004,2,8,3,6,4,9,0,5,1,1,1,1087.5800812960006,None,2,1,3,6,4,9,0,5,2,1088.7929019160001,None,1088.7929019160001,None,1088.7929019160001,None,1088.7929019160001,None,1088.7929019160001,None,1088.7929019160001,None,1088.7929019160001,None,1088.7929019160001,None,1088.899481855,1089.4059707790002,1088.899481855,1089.4059707790002,1088.899481855,1089.4059707790002,None,None,down,3.97172812000008,1088.899481855,None,None,None,x,2.295935740999994,1092.9113108780002,None,1095.2304533880006,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,76,0,76,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,1060.857762734,0,7,4,9,3,6,2,5,0,0,7,1095.816869546,None,0,7,4,9,3,6,2,5,3,1098.4426550360004,None,1098.4426550360004,None,1098.4426550360004,None,1098.4426550360004,None,1098.4426550360004,None,1098.4426550360004,None,1098.4426550360004,None,1098.4426550360004,None,1097.1364042690002,1097.642826161,1097.1364042690002,1097.642826161,1097.1364042690002,1097.642826161,None,None,down,1.092544074000216,1098.4426550360004,None,None,None,z,0.7597113599995282,1099.5754691500006,None,1100.3485262930008,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,77,0,77,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,1065.9769105470004,1,7,0,5,4,6,3,9,0,1,6,1100.9349316300004,None,1,7,0,5,4,6,2,9,4,1103.5606098430007,None,1103.5606098430007,None,1103.5606098430007,None,1103.5606098430007,None,1103.5606098430007,None,1103.5606098430007,None,1103.5606098430007,None,1103.5606098430007,None,1102.2544060760001,1102.7609726620003,1102.2544060760001,1102.7609726620003,1102.2544060760001,1102.7609726620003,None,None,left,2.6466369419995317,1103.5606098430007,None,None,None,x,1.51437528400038,1106.2528889190007,None,1107.785636775,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,78,0,78,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,1073.4135503780008,2,5,3,6,1,7,4,8,1,0,7,1108.3721982030002,None,2,5,3,6,1,7,4,8,4,1109.5984206480007,None,1109.5984206480007,None,1109.5984206480007,None,1109.5984206480007,None,1109.5984206480007,None,1109.5984206480007,None,1109.5984206480007,None,1109.5984206480007,None,1109.6916221810006,1110.1981038840004,1109.6916221810006,1110.1981038840004,1109.6916221810006,1110.1981038840004,None,None,down,1.6675991980000617,1109.6916221810006,None,None,None,z,0.6522110289997727,1111.410980226,None,1112.0773567410006,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,79,0,79,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,1077.7039899250003,0,8,4,6,1,9,3,5,0,1,0,1112.663863312,None,2,8,4,6,1,9,3,5,0,1115.2761707990003,None,1115.2761707990003,None,1115.2761707990003,None,1115.2761707990003,None,1115.2761707990003,None,1115.2761707990003,None,1115.2761707990003,None,1115.2761707990003,None,1113.9833237470002,1114.4898162210002,1113.9833237470002,1114.4898162210002,1113.9833237470002,1114.4898162210002,None,None,down,4.371051961000376,1115.2761707990003,None,None,None,x,1.30344746999981,1119.6878085060007,None,1121.0072960070001,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,80,0,80,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,1086.6363907080004,2,7,4,9,0,8,1,6,1,0,4,1121.5938403790005,None,2,7,4,9,0,8,1,6,0,1122.820008611,None,1122.820008611,None,1122.820008611,None,1122.820008611,None,1122.820008611,None,1122.820008611,None,1122.820008611,None,1122.820008611,None,1122.9266248889999,1123.4330841260007,1122.9266248889999,1123.4330841260007,1122.9266248889999,1123.4330841260007,None,None,down,1.6486126559993863,1122.9266248889999,None,None,None,z,1.1159748760001094,1124.6192788980006,None,1125.752219807,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,81,0,81,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,1091.3792156850004,0,8,4,5,1,9,3,6,0,0,6,1126.3386291040006,None,0,8,4,5,1,9,3,6,0,1128.9643194240007,None,1128.9643194240007,None,1128.9643194240007,None,1128.9643194240007,None,1128.9643194240007,None,1128.9643194240007,None,1128.9643194240007,None,1128.9643194240007,None,1127.6580992600002,1128.1646490550002,1127.6580992600002,1128.1646490550002,1127.6580992600002,1128.1646490550002,None,None,left,1.8749241119994622,1128.9643194240007,None,None,None,c,1.7556890740006565,1130.8835699460005,None,1132.65622756,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,82,0,82,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,1098.28374033,2,6,3,7,4,5,1,8,0,0,0,1133.2428159250003,None,2,6,3,7,4,5,1,8,1,1135.8683240240007,None,1135.8683240240007,None,1135.8683240240007,None,1135.8683240240007,None,1135.8683240240007,None,1135.8683240240007,None,1135.8683240240007,None,1135.8683240240007,None,1134.562206003,1135.0687143640007,1134.562206003,1135.0687143640007,1134.562206003,1135.0687143640007,None,None,down,1.954922768999495,1135.8683240240007,None,None,None,x,1.6435986210008195,1137.8676493600005,None,1139.5336775220003,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,83,0,83,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,1105.160231492,1,7,0,9,3,5,4,8,1,0,1,1140.120132737,None,1,7,0,9,3,5,4,8,1,1141.3329762210005,None,1141.3329762210005,None,1141.3329762210005,None,1141.3329762210005,None,1141.3329762210005,None,1141.3329762210005,None,1141.3329762210005,None,1141.3329762210005,None,1141.4395636130002,1141.9461436250003,1141.4395636130002,1141.9461436250003,1141.4395636130002,1141.9461436250003,None,None,down,4.951689780999914,1141.4395636130002,None,None,None,x,1.2655485859995679,1146.4376954380004,None,1147.7171736230002,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,84,0,84,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,1113.3455917280007,0,8,3,6,2,5,1,7,1,0,0,1148.3036116399999,None,0,8,3,6,2,5,1,7,1,1149.5298608420007,None,1149.5298608420007,None,1149.5298608420007,None,1149.5298608420007,None,1149.5298608420007,None,1149.5298608420007,None,1149.5298608420007,None,1149.5298608420007,None,1149.6231671330006,1150.1295691220002,1149.6231671330006,1150.1295691220002,1149.6231671330006,1150.1295691220002,None,None,down,1.5199808289999055,1149.6231671330006,None,None,None,x,1.0513538630002586,1151.1959026570003,None,1152.262132074,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,85,0,85,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,1117.8880293730008,4,7,1,5,0,9,2,8,0,0,7,1152.8352482030004,None,4,7,1,5,0,9,2,8,0,1155.447614779,None,1155.447614779,None,1155.447614779,None,1155.447614779,None,1155.447614779,None,1155.447614779,None,1155.447614779,None,1155.447614779,None,1154.1547105960008,1154.661326499,1154.1547105960008,1154.661326499,1154.1547105960008,1154.661326499,None,None,left,2.8395258500004275,1155.447614779,None,None,None,x,1.17142581600001,1158.3398313390007,None,1159.5260340270006,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,86,0,86,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,1125.1511402060005,3,5,4,6,2,9,0,8,1,0,1,1160.0991794280008,None,3,5,4,6,2,9,0,8,0,1161.3121141090005,None,1161.3121141090005,None,1161.3121141090005,None,1161.3121141090005,None,1161.3121141090005,None,1161.3121141090005,None,1161.3121141090005,None,1161.3121141090005,None,1161.4054760280005,1161.9118695410007,1161.4054760280005,1161.9118695410007,1161.4054760280005,1161.9118695410007,None,None,down,1.6417458589994567,1161.4054760280005,None,None,None,z,0.6531022469998788,1163.0980482210007,None,1163.7644838240003,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,87,0,87,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,1129.3926697850002,2,8,1,9,0,7,3,6,0,0,6,1164.350926772,None,2,8,1,9,0,7,3,6,1,1166.9765751780005,None,1166.9765751780005,None,1166.9765751780005,None,1166.9765751780005,None,1166.9765751780005,None,1166.9765751780005,None,1166.9765751780005,None,1166.9765751780005,None,1165.6837232540001,1166.1902391990006,1165.6837232540001,1166.1902391990006,1165.6837232540001,1166.1902391990006,None,None,down,0.9666682139995828,1166.9765751780005,None,None,None,z,0.6976756289996047,1167.989571571,None,1168.7092285859999,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,88,0,88,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,1134.3357971860005,3,5,1,8,0,6,4,9,1,1,3,1169.2958190620002,None,3,5,1,2,0,6,4,9,1,1170.5086458820006,None,1170.5086458820006,None,1170.5086458820006,None,1170.5086458820006,None,1170.5086458820006,None,1170.5086458820006,None,1170.5086458820006,None,1170.5086458820006,None,1170.6152251419999,1171.1216920360002,1170.6152251419999,1171.1216920360002,1170.6152251419999,1171.1216920360002,None,None,left,1.7520143960000496,1170.6152251419999,None,None,None,z,0.8566339290000542,1172.414606589,None,1173.2941501680007,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,89,0,89,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,1138.9224659370002,1,5,0,6,4,7,3,9,0,0,2,1173.8806344640007,None,1,5,0,6,4,7,3,9,0,1176.5063389460001,None,1176.5063389460001,None,1176.5063389460001,None,1176.5063389460001,None,1176.5063389460001,None,1176.5063389460001,None,1176.5063389460001,None,1176.5063389460001,None,1175.213524504,1175.7199552170005,1175.213524504,1175.7199552170005,1175.213524504,1175.7199552170005,None,None,left,1.1969036990003588,1176.5063389460001,None,None,None,z,0.869368776000556,1177.7458966950007,None,1178.6387913429999,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,90,0,90,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,1162.922962832,1,9,0,6,3,5,4,7,0,0,5,1197.884879567,None,1,9,0,6,3,5,4,7,1,1200.5106734850006,None,1200.5106734850006,None,1200.5106734850006,None,1200.5106734850006,None,1200.5106734850006,None,1200.5106734850006,None,1200.5106734850006,None,1200.5106734850006,None,1199.217732479,1199.72427736,1199.217732479,1199.72427736,1199.217732479,1199.72427736,None,None,down,2.024528502999601,1200.5106734850006,None,None,None,x,1.398705302000053,1202.5765303950002,None,1203.9891858660003,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,91,0,91,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,1169.6173212350004,2,5,3,6,1,9,0,7,0,1,7,1204.5756691310007,None,2,5,3,6,1,9,0,4,2,1207.1880264750007,None,1207.1880264750007,None,1207.1880264750007,None,1207.1880264750007,None,1207.1880264750007,None,1207.1880264750007,None,1207.1880264750007,None,1207.1880264750007,None,1205.895164091,1206.4016829010006,1205.895164091,1206.4016829010006,1205.895164091,1206.4016829010006,None,None,left,1.4831637679999403,1207.1880264750007,None,None,None,z,1.7345107150003969,1208.7206889280005,None,1210.480115679,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,92,0,92,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1176.107326243,4,6,3,7,2,9,0,8,0,1,3,1211.0665596080007,None,4,6,3,1,2,9,0,8,3,1213.692233633,None,1213.692233633,None,1213.692233633,None,1213.692233633,None,1213.692233633,None,1213.692233633,None,1213.692233633,None,1213.692233633,None,1212.386005726,1212.8925148810004,1212.386005726,1212.8925148810004,1212.386005726,1212.8925148810004,None,None,left,0.8109632539999438,1213.692233633,None,None,None,z,1.1099506000000474,1214.5452935740004,None,1215.6781583420006,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,93,0,93,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,1181.3052383490003,3,8,0,6,4,5,2,7,0,1,3,1216.2646617090004,None,3,8,0,1,4,5,2,7,4,1218.876981798,None,1218.876981798,None,1218.876981798,None,1218.876981798,None,1218.876981798,None,1218.876981798,None,1218.876981798,None,1218.876981798,None,1217.584110744,1218.090522163,1217.584110744,1218.090522163,1217.584110744,1218.090522163,None,None,left,1.570262052999169,1218.876981798,None,None,None,x,1.8216059440001118,1220.4896518140004,None,1222.328969966,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,94,0,94,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,1187.9576497100006,2,8,0,9,1,6,4,7,0,1,5,1222.9154787470006,None,2,8,0,9,1,3,4,7,5,1225.5277452280006,None,1225.5277452280006,None,1225.5277452280006,None,1225.5277452280006,None,1225.5277452280006,None,1225.5277452280006,None,1225.5277452280006,None,1225.5277452280006,None,1224.234964706,1224.7414374240007,1224.234964706,1224.7414374240007,1224.234964706,1224.7414374240007,None,None,left,1.527485925000292,1225.5277452280006,None,None,None,z,1.2907742890001828,1227.1004850400004,None,1228.4065920990006,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,95,0,95,0,,,,,,,,,,,,,,,,,,,,,,,,0.65,0.75,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,1194.031883017,0,9,4,8,2,5,3,6,1,1,3,1228.97970583,None,0,9,4,1,2,5,3,6,5,1230.1926436009999,None,1230.1926436009999,None,1230.1926436009999,None,1230.1926436009999,None,1230.1926436009999,None,1230.1926436009999,None,1230.1926436009999,None,1230.1926436009999,None,1230.2991716470005,1230.8056512700005,1230.2991716470005,1230.8056512700005,1230.2991716470005,1230.8056512700005,None,None,left,1.4841190779998215,1230.2991716470005,None,None,None,z,1.5673236470001939,1231.8320045910004,None,1233.4181145100001,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
,,,,,,,,,,,,,,,,,,,,,,96,0,96,0,,,,,,,,,,,,,,,,,,,,,,,,2.05,0.75,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,1199.0453815930005,1,6,2,5,0,8,4,9,0,0,0,1234.0044715450003,None,1,6,2,5,0,8,4,9,0,1236.6168990810002,None,1236.6168990810002,None,1236.6168990810002,None,1236.6168990810002,None,1236.6168990810002,None,1236.6168990810002,None,1236.6168990810002,None,1236.6168990810002,None,1235.3240082420007,1235.8305582130006,1235.3240082420007,1235.8305582130006,1235.3240082420007,1235.8305582130006,None,None,left,1.8703307629994015,1236.6168990810002,None,None,None,z,1.119113911000568,1238.5361289770008,None,1239.6690001490006,None,,,,,,,,,107,32,2022_Sep_20_1505,templeton_exp2A_SD,2020.2.10,75.02565952575875,
